player_name,first_name,middle_name,last_name,nick_name,suffix,player_url
Marty Martinez,Marty,,Martinez,,,https://www.baseball-almanac.com/players/player.php?p=martima01
Marty Pattin,Marty,,Pattin,,,https://www.baseball-almanac.com/players/player.php?p=pattima01
Marty Perez,Marty,,Perez,,,https://www.baseball-almanac.com/players/player.php?p=perezma01
Marty Sullivan,Marty,,Sullivan,,,https://www.baseball-almanac.com/players/player.php?p=sullima01
Marv Foley,Marv,,Foley,,,https://www.baseball-almanac.com/players/player.php?p=foleyma01
Marv Staehle,Marv,,Staehle,,,https://www.baseball-almanac.com/players/player.php?p=staehma01
Marvell Wynne,Marvell,,Wynne,,,https://www.baseball-almanac.com/players/player.php?p=wynnema01
Matt Alexander,Matt,,Alexander,,,https://www.baseball-almanac.com/players/player.php?p=alexama01
Matt Keough,Matt,,Keough,,,https://www.baseball-almanac.com/players/player.php?p=keougma02
Matt Nokes,Matt,,Nokes,,,https://www.baseball-almanac.com/players/player.php?p=nokesma01
Matt Williams,Matt,,Williams,,,https://www.baseball-almanac.com/players/player.php?p=willima04
Matt Young,Matt,,Young,,,https://www.baseball-almanac.com/players/player.php?p=youngma01
Matty Alou,Matty,,Alou,,,https://www.baseball-almanac.com/players/player.php?p=alouma01
Maury Wills,Maury,,Wills,,,https://www.baseball-almanac.com/players/player.php?p=willsma01
Max Alvis,Max,,Alvis,,,https://www.baseball-almanac.com/players/player.php?p=alvisma01
Max Leon,Max,,Leon,,,https://www.baseball-almanac.com/players/player.php?p=leonma01
Max Venable,Max,,Venable,,,https://www.baseball-almanac.com/players/player.php?p=venabma01
Mayo Smith,Mayo,,Smith,,,https://www.baseball-almanac.com/players/player.php?p=smithma01
Mel Hall,Mel,,Hall,,,https://www.baseball-almanac.com/players/player.php?p=hallme01
Mel Queen,Mel,,Queen,,,https://www.baseball-almanac.com/players/player.php?p=queenme01
Mel Stottlemyre,Mel,,Stottlemyre,,,https://www.baseball-almanac.com/players/player.php?p=stottme01
Melido Perez,Melido,,Perez,,,https://www.baseball-almanac.com/players/player.php?p=perezme01
Merv Rettenmund,Merv,,Rettenmund,,,https://www.baseball-almanac.com/players/player.php?p=retteme01
Michael Jackson,Michael,,Jackson,,,https://www.baseball-almanac.com/players/player.php?p=jacksmi02
Mick Kelleher,Mick,,Kelleher,,,https://www.baseball-almanac.com/players/player.php?p=kellemi02
Mickey Brantley,Mickey,,Brantley,,,https://www.baseball-almanac.com/players/player.php?p=brantmi01
Mickey Cochrane,Mickey,,Cochrane,,,https://www.baseball-almanac.com/players/player.php?p=cochrmi01
Mickey Hatcher,Mickey,,Hatcher,,,https://www.baseball-almanac.com/players/player.php?p=hatchmi01
Mickey Klutts,Mickey,,Klutts,,,https://www.baseball-almanac.com/players/player.php?p=kluttmi01
Mickey Lolich,Mickey,,Lolich,,,https://www.baseball-almanac.com/players/player.php?p=lolicmi01
Mickey Mahler,Mickey,,Mahler,,,https://www.baseball-almanac.com/players/player.php?p=mahlemi01
Mickey Rivers,Mickey,,Rivers,,,https://www.baseball-almanac.com/players/player.php?p=rivermi01
Mickey Scott,Mickey,,Scott,,,https://www.baseball-almanac.com/players/player.php?p=scottmi02
Mickey Stanley,Mickey,,Stanley,,,https://www.baseball-almanac.com/players/player.php?p=stanlmi01
Mickey Tettleton,Mickey,,Tettleton,,,https://www.baseball-almanac.com/players/player.php?p=tettlmi01
Miguel Dilone,Miguel,,Dilone,,,https://www.baseball-almanac.com/players/player.php?p=dilonmi01
Mike Adams,Mike,,Adams,,,https://www.baseball-almanac.com/players/player.php?p=adamsmi02
Mike Aldrete,Mike,,Aldrete,,,https://www.baseball-almanac.com/players/player.php?p=aldremi01
Mike Anderson,Mike,,Anderson,,,https://www.baseball-almanac.com/players/player.php?p=andermi01
Mike Andrews,Mike,,Andrews,,,https://www.baseball-almanac.com/players/player.php?p=andremi01
Mike Armstrong,Mike,,Armstrong,,,https://www.baseball-almanac.com/players/player.php?p=armstmi01
Mike Bacsik,Mike,,Bacsik,,,https://www.baseball-almanac.com/players/player.php?p=bacsimi01
Mike Barlow,Mike,,Barlow,,,https://www.baseball-almanac.com/players/player.php?p=barlomi01
Mike Beard,Mike,,Beard,,,https://www.baseball-almanac.com/players/player.php?p=beardmi01
Mike Bielecki,Mike,,Bielecki,,,https://www.baseball-almanac.com/players/player.php?p=bielemi01
Mike Birkbeck,Mike,,Birkbeck,,,https://www.baseball-almanac.com/players/player.php?p=birkbmi01
Mike Boddicker,Mike,,Boddicker,,,https://www.baseball-almanac.com/players/player.php?p=boddimi01
Mike Brown,Mike,,Brown,,,https://www.baseball-almanac.com/players/player.php?p=brownmi01
Mike Bruhert,Mike,,Bruhert,,,https://www.baseball-almanac.com/players/player.php?p=bruhemi01
Mike Caldwell,Mike,,Caldwell,,,https://www.baseball-almanac.com/players/player.php?p=caldwmi01
Mike Campbell,Mike,,Campbell,,,https://www.baseball-almanac.com/players/player.php?p=campbmi01
Mike Capel,Mike,,Capel,,,https://www.baseball-almanac.com/players/player.php?p=capelmi01
Mike Champion,Mike,,Champion,,,https://www.baseball-almanac.com/players/player.php?p=champmi01
Mike Colbern,Mike,,Colbern,,,https://www.baseball-almanac.com/players/player.php?p=colbemi01
Mike Compton,Mike,,Compton,,,https://www.baseball-almanac.com/players/player.php?p=comptmi01
Mike Corkins,Mike,,Corkins,,,https://www.baseball-almanac.com/players/player.php?p=corkimi01
Mike Cosgrove,Mike,,Cosgrove,,,https://www.baseball-almanac.com/players/player.php?p=cosgrmi01
Mike Cubbage,Mike,,Cubbage,,,https://www.baseball-almanac.com/players/player.php?p=cubbami01
Mike Cuellar,Mike,,Cuellar,,,https://www.baseball-almanac.com/players/player.php?p=cuellmi01
Mike Davis,Mike,,Davis,,,https://www.baseball-almanac.com/players/player.php?p=davismi02
Mike Davison,Mike,,Davison,,,https://www.baseball-almanac.com/players/player.php?p=davismi01
Mike Diaz,Mike,,Diaz,,,https://www.baseball-almanac.com/players/player.php?p=diazmi01
Mike Dunne,Mike,,Dunne,,,https://www.baseball-almanac.com/players/player.php?p=dunnemi01
Mike Easler,Mike,,Easler,,,https://www.baseball-almanac.com/players/player.php?p=easlemi01
Mike Edwards,Mike,,Edwards,,,https://www.baseball-almanac.com/players/player.php?p=edwarmi01
Mike Epstein,Mike,,Epstein,,,https://www.baseball-almanac.com/players/player.php?p=epstemi01
Mike Felder,Mike,,Felder,,,https://www.baseball-almanac.com/players/player.php?p=feldemi01
Mike Ferraro,Mike,,Ferraro,,,https://www.baseball-almanac.com/players/player.php?p=ferrami01
Mike Fiore,Mike,,Fiore,,,https://www.baseball-almanac.com/players/player.php?p=fioremi01
Mike Fischlin,Mike,,Fischlin,,,https://www.baseball-almanac.com/players/player.php?p=fischmi01
Mike Fitzgerald,Mike,,Fitzgerald,,,https://www.baseball-almanac.com/players/player.php?p=fitzgmi02
Mike Flanagan,Mike,,Flanagan,,,https://www.baseball-almanac.com/players/player.php?p=flanami01
Mike Gallego,Mike,,Gallego,,,https://www.baseball-almanac.com/players/player.php?p=gallemi01
Mike Garman,Mike,,Garman,,,https://www.baseball-almanac.com/players/player.php?p=garmami01
Mike Gates,Mike,,Gates,,,https://www.baseball-almanac.com/players/player.php?p=gatesmi01
Mike Greenwell,Mike,,Greenwell,,,https://www.baseball-almanac.com/players/player.php?p=greenmi01
Mike Griffin,Mike,,Griffin,,,https://www.baseball-almanac.com/players/player.php?p=griffmi02
Mike Hargrove,Mike,,Hargrove,,,https://www.baseball-almanac.com/players/player.php?p=hargrmi01
Mike Harkey,Mike,,Harkey,,,https://www.baseball-almanac.com/players/player.php?p=harkemi01
Mike Hart,Mike,,Hart,,,https://www.baseball-almanac.com/players/player.php?p=hartmi02
Mike Heath,Mike,,Heath,,,https://www.baseball-almanac.com/players/player.php?p=heathmi02
Mike Hedlund,Mike,,Hedlund,,,https://www.baseball-almanac.com/players/player.php?p=hedlumi01
Mike Hegan,Mike,,Hegan,,,https://www.baseball-almanac.com/players/player.php?p=heganmi01
Mike Henneman,Mike,,Henneman,,,https://www.baseball-almanac.com/players/player.php?p=hennemi01
Mike Hershberger,Mike,,Hershberger,,,https://www.baseball-almanac.com/players/player.php?p=hershmi01
Mike Ivie,Mike,,Ivie,,,https://www.baseball-almanac.com/players/player.php?p=iviemi01
Mike Jeffcoat,Mike,,Jeffcoat,,,https://www.baseball-almanac.com/players/player.php?p=jeffcmi01
Mike Jones,Mike,,Jones,,,https://www.baseball-almanac.com/players/player.php?p=jonesmi02
Mike Jorgensen,Mike,,Jorgensen,,,https://www.baseball-almanac.com/players/player.php?p=jorgemi01
Mike Kekich,Mike,,Kekich,,,https://www.baseball-almanac.com/players/player.php?p=kekicmi01
Mike Kelley,Mike,,Kelley,,,https://www.baseball-almanac.com/players/player.php?p=kellemi01
Mike Kilkenny,Mike,,Kilkenny,,,https://www.baseball-almanac.com/players/player.php?p=kilkemi01
Mike Kingery,Mike,,Kingery,,,https://www.baseball-almanac.com/players/player.php?p=kingemi01
Mike Krukow,Mike,,Krukow,,,https://www.baseball-almanac.com/players/player.php?p=krukomi01
Mike LaCoss,Mike,,LaCoss,,,https://www.baseball-almanac.com/players/player.php?p=lacosmi01
Mike Laga,Mike,,Laga,,,https://www.baseball-almanac.com/players/player.php?p=lagami01
Mike LaValliere,Mike,,LaValliere,,,https://www.baseball-almanac.com/players/player.php?p=lavalmi01
Mike Loynd,Mike,,Loynd,,,https://www.baseball-almanac.com/players/player.php?p=loyndmi01
Mike Lum,Mike,,Lum,,,https://www.baseball-almanac.com/players/player.php?p=lummi01
Mike Macfarlane,Mike,,Macfarlane,,,https://www.baseball-almanac.com/players/player.php?p=macfami01
Mike Madden,Mike,,Madden,,,https://www.baseball-almanac.com/players/player.php?p=maddemi01
Mike Maddux,Mike,,Maddux,,,https://www.baseball-almanac.com/players/player.php?p=maddumi01
Mike Marshall,Mike,,Marshall,,,https://www.baseball-almanac.com/players/player.php?p=marshmi01
Mike Mason,Mike,,Mason,,,https://www.baseball-almanac.com/players/player.php?p=masonmi01
Mike McCormick,Mike,,McCormick,,,https://www.baseball-almanac.com/players/player.php?p=mccormi03
Mike McQueen,Mike,,McQueen,,,https://www.baseball-almanac.com/players/player.php?p=mcquemi01
Mike Miley,Mike,,Miley,,,https://www.baseball-almanac.com/players/player.php?p=mileymi01
Mike Moore,Mike,,Moore,,,https://www.baseball-almanac.com/players/player.php?p=mooremi01
Mike Morgan,Mike,,Morgan,,,https://www.baseball-almanac.com/players/player.php?p=morgami01
Mike Nagy,Mike,,Nagy,,,https://www.baseball-almanac.com/players/player.php?p=nagymi01
Mike Norris,Mike,,Norris,,,https://www.baseball-almanac.com/players/player.php?p=norrimi01
Mike O'Berry,Mike,,O'Berry,,,https://www.baseball-almanac.com/players/player.php?p=obermi01
Mike Pagliarulo,Mike,,Pagliarulo,,,https://www.baseball-almanac.com/players/player.php?p=paglimi01
Mike Parrott,Mike,,Parrott,,,https://www.baseball-almanac.com/players/player.php?p=parromi01
Mike Paul,Mike,,Paul,,,https://www.baseball-almanac.com/players/player.php?p=paulmi01
Mike Paxton,Mike,,Paxton,,,https://www.baseball-almanac.com/players/player.php?p=paxtomi01
Mike Pazik,Mike,,Pazik,,,https://www.baseball-almanac.com/players/player.php?p=pazikmi01
Mike Phillips,Mike,,Phillips,,,https://www.baseball-almanac.com/players/player.php?p=phillmi01
Mike Proly,Mike,,Proly,,,https://www.baseball-almanac.com/players/player.php?p=prolymi01
Mike Ramsey,Mike,,Ramsey,,,https://www.baseball-almanac.com/players/player.php?p=ramsemi01
Mike Richardt,Mike,,Richardt,,,https://www.baseball-almanac.com/players/player.php?p=richami01
Mike Rogodzinski,Mike,,Rogodzinski,,,https://www.baseball-almanac.com/players/player.php?p=rogodmi01
Mike Ryan,Mike,,Ryan,,,https://www.baseball-almanac.com/players/player.php?p=ryanmi01
Mike Sadek,Mike,,Sadek,,,https://www.baseball-almanac.com/players/player.php?p=sadekmi01
Mike Schmidt,Mike,,Schmidt,,,https://www.baseball-almanac.com/players/player.php?p=schmimi01
Mike Schooler,Mike,,Schooler,,,https://www.baseball-almanac.com/players/player.php?p=schoomi01
Mike Scioscia,Mike,,Scioscia,,,https://www.baseball-almanac.com/players/player.php?p=sciosmi01
Mike Scott,Mike,,Scott,,,https://www.baseball-almanac.com/players/player.php?p=scottmi03
Mike Shannon,Mike,,Shannon,,,https://www.baseball-almanac.com/players/player.php?p=shannmi01
Mike Smithson,Mike,,Smithson,,,https://www.baseball-almanac.com/players/player.php?p=smithmi03
Mike Squires,Mike,,Squires,,,https://www.baseball-almanac.com/players/player.php?p=squirmi01
Mike Stanley,Mike,,Stanley,,,https://www.baseball-almanac.com/players/player.php?p=stanlmi02
Mike Stanton,Mike,,Stanton,,,https://www.baseball-almanac.com/players/player.php?p=stantmi01
Mike Stenhouse,Mike,,Stenhouse,,,https://www.baseball-almanac.com/players/player.php?p=stenhmi01
Mike Thompson,Mike,,Thompson,,,https://www.baseball-almanac.com/players/player.php?p=thompmi01
Mike Torrez,Mike,,Torrez,,,https://www.baseball-almanac.com/players/player.php?p=torremi01
Mike Trujillo,Mike,,Trujillo,,,https://www.baseball-almanac.com/players/player.php?p=trujimi01
Mike Tyson,Mike,,Tyson,,,https://www.baseball-almanac.com/players/player.php?p=tysonmi01
Mike Vail,Mike,,Vail,,,https://www.baseball-almanac.com/players/player.php?p=vailmi01
Mike Wallace,Mike,,Wallace,,,https://www.baseball-almanac.com/players/player.php?p=wallami01
Mike Walters,Mike,,Walters,,,https://www.baseball-almanac.com/players/player.php?p=waltemi01
Mike Warren,Mike,,Warren,,,https://www.baseball-almanac.com/players/player.php?p=warremi01
Mike Wegener,Mike,,Wegener,,,https://www.baseball-almanac.com/players/player.php?p=wegenmi01
Mike Willis,Mike,,Willis,,,https://www.baseball-almanac.com/players/player.php?p=willimi01
Mike Witt,Mike,,Witt,,,https://www.baseball-almanac.com/players/player.php?p=wittmi01
Mike Woodard,Mike,,Woodard,,,https://www.baseball-almanac.com/players/player.php?p=woodami01
Mike Young,Mike,,Young,,,https://www.baseball-almanac.com/players/player.php?p=youngmi01
Milt May,Milt,,May,,,https://www.baseball-almanac.com/players/player.php?p=maymi01
Milt Pappas,Milt,,Pappas,,,https://www.baseball-almanac.com/players/player.php?p=pappami01
Milt Ramirez,Milt,,Ramirez,,,https://www.baseball-almanac.com/players/player.php?p=ramirmi01
Milt Thompson,Milt,,Thompson,,,https://www.baseball-almanac.com/players/player.php?p=thompmi02
Milt Wilcox,Milt,,Wilcox,,,https://www.baseball-almanac.com/players/player.php?p=wilcomi01
Minnie Minoso,Minnie,,Minoso,,,https://www.baseball-almanac.com/players/player.php?p=minosmi01
Mitch Webster,Mitch,,Webster,,,https://www.baseball-almanac.com/players/player.php?p=webstmi01
Mitch Williams,Mitch,,Williams,,,https://www.baseball-almanac.com/players/player.php?p=willimi02
Mitchell Page,Mitchell,,Page,,,https://www.baseball-almanac.com/players/player.php?p=pagemi02
Moe Drabowsky,Moe,,Drabowsky,,,https://www.baseball-almanac.com/players/player.php?p=drabomo01
Monty Fariss,Monty,,Fariss,,,https://www.baseball-almanac.com/players/player.php?p=farismo01
Mookie Wilson,Mookie,,Wilson,,,https://www.baseball-almanac.com/players/player.php?p=wilsomo01
Moose Haas,Moose,,Haas,,,https://www.baseball-almanac.com/players/player.php?p=haasmo01
Moose Stubing,Moose,,Stubing,,,https://www.baseball-almanac.com/players/player.php?p=stubimo01
Morris Nettles,Morris,,Nettles,,,https://www.baseball-almanac.com/players/player.php?p=nettlmo01
Mudcat Grant,Mudcat,,Grant,,,https://www.baseball-almanac.com/players/player.php?p=grantmu01
Nate Colbert,Nate,,Colbert,,,https://www.baseball-almanac.com/players/player.php?p=colbena01
Nate Oliver,Nate,,Oliver,,,https://www.baseball-almanac.com/players/player.php?p=olivena01
Nate Snell,Nate,,Snell,,,https://www.baseball-almanac.com/players/player.php?p=snellna01
Neal Heaton,Neal,,Heaton,,,https://www.baseball-almanac.com/players/player.php?p=heatone01
Ned Yost,Ned,,Yost,,,https://www.baseball-almanac.com/players/player.php?p=yostne01
Neil Allen,Neil,,Allen,,,https://www.baseball-almanac.com/players/player.php?p=allenne01
Nelson Briles,Nelson,,Briles,,,https://www.baseball-almanac.com/players/player.php?p=brilene01
Nelson Liriano,Nelson,,Liriano,,,https://www.baseball-almanac.com/players/player.php?p=liriane01
Nelson Norman,Nelson,,Norman,,,https://www.baseball-almanac.com/players/player.php?p=normane01
Nelson Santovenia,Nelson,,Santovenia,,,https://www.baseball-almanac.com/players/player.php?p=santone01
Nelson Simmons,Nelson,,Simmons,,,https://www.baseball-almanac.com/players/player.php?p=simmone01
Nick Esasky,Nick,,Esasky,,,https://www.baseball-almanac.com/players/player.php?p=esaskni01
Nino Espinosa,Nino,,Espinosa,,,https://www.baseball-almanac.com/players/player.php?p=espinni01
Nolan Ryan,Nolan,,Ryan,,,https://www.baseball-almanac.com/players/player.php?p=ryanno01
Norm Cash,Norm,,Cash,,,https://www.baseball-almanac.com/players/player.php?p=cashno01
Norm Charlton,Norm,,Charlton,,,https://www.baseball-almanac.com/players/player.php?p=charlno01
Norm Miller,Norm,,Miller,,,https://www.baseball-almanac.com/players/player.php?p=milleno01
Norm Sherry,Norm,,Sherry,,,https://www.baseball-almanac.com/players/player.php?p=sherrno01
Nyls Nyman,Nyls,,Nyman,,,https://www.baseball-almanac.com/players/player.php?p=nymanny01
Oddibe McDowell,Oddibe,,McDowell,,,https://www.baseball-almanac.com/players/player.php?p=mcdowod01
Odell Jones,Odell,,Jones,,,https://www.baseball-almanac.com/players/player.php?p=jonesod01
Oil Can Boyd,Dennis,Ray,Boyd,Oil Can,,https://www.baseball-almanac.com/players/player.php?p=boydoi01
Ollie Brown,Ollie,,Brown,,,https://www.baseball-almanac.com/players/player.php?p=brownol02
Omar Moreno,Omar,,Moreno,,,https://www.baseball-almanac.com/players/player.php?p=morenom01
Onix Concepcion,Onix,,Concepcion,,,https://www.baseball-almanac.com/players/player.php?p=conceon01
Orel Hershiser,Orel,,Hershiser,,,https://www.baseball-almanac.com/players/player.php?p=hershor01
Orestes Destrade,Orestes,,Destrade,,,https://www.baseball-almanac.com/players/player.php?p=destror01
Orlando Cepeda,Orlando,,Cepeda,,,https://www.baseball-almanac.com/players/player.php?p=cepedor01
Orlando Mercado,Orlando,,Mercado,,,https://www.baseball-almanac.com/players/player.php?p=mercaor01
Orlando Pena,Orlando,,Pena,,,https://www.baseball-almanac.com/players/player.php?p=penaor01
Orlando Ramirez,Orlando,,Ramirez,,,https://www.baseball-almanac.com/players/player.php?p=ramiror01
Orlando Sanchez,Orlando,,Sanchez,,,https://www.baseball-almanac.com/players/player.php?p=sanchor01
Oscar Brown,Oscar,,Brown,,,https://www.baseball-almanac.com/players/player.php?p=brownos01
