player_name,first_name,middle_name,last_name,nick_name,suffix,player_url,player_id
Rick Ownbey,Rick,NULL,Ownbey,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=ownberi01,2162
Rick Peters,Rick,NULL,Peters,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=peterri01,2163
Rick Reichardt,Rick,NULL,Reichardt,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=reichri01,2164
Rick Renick,Rick,NULL,Renick,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=renicri01,2165
Rick Reuschel,Rick,NULL,Reuschel,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=reuscri01,2166
Rick Rhoden,Rick,NULL,Rhoden,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=rhoderi01,2167
Rick Rodriguez,Rick,NULL,Rodriguez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=rodriri01,2168
Rick Sawyer,Rick,NULL,Sawyer,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sawyeri01,2169
Rick Schu,Rick,NULL,Schu,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=schuri01,2170
Rick Sofield,Rick,NULL,Sofield,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sofieri01,2171
Rick Stelmaszek,Rick,NULL,Stelmaszek,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=stelmri01,2172
Rick Sutcliffe,Rick,NULL,Sutcliffe,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sutclri01,2173
Rick Sweet,Rick,NULL,Sweet,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sweetri01,2174
Rick Waits,Rick,NULL,Waits,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=waitsri01,2175
Rick Williams,Rick,NULL,Williams,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=williri03,2176
Rick Wise,Rick,NULL,Wise,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=wiseri01,2177
Rickey Clark,Rickey,NULL,Clark,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=clarkri01,2178
Rickey Henderson,Rickey,NULL,Henderson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=henderi01,2179
Rickey Keeton,Rickey,NULL,Keeton,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=keetori01,2180
Ricky Adams,Ricky,NULL,Adams,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=adamsri02,2181
Ricky Horton,Ricky,NULL,Horton,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hortori01,2182
Ricky Jordan,Ricky,NULL,Jordan,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=jordari02,2183
Ricky Nelson,Ricky,NULL,Nelson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=nelsori01,2184
Ricky Wright,Ricky,NULL,Wright,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=wrighri01,2185
Rico Carty,Rico,NULL,Carty,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=cartyri01,2186
Rico Petrocelli,Rico,NULL,Petrocelli,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=petrori01,2187
Rob Andrews,Rob,NULL,Andrews,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=andrero01,2188
Rob Belloir,Rob,NULL,Belloir,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=belloro01,2189
Rob Deer,Rob,NULL,Deer,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=deerro01,2190
Rob Dibble,Rob,NULL,Dibble,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=dibblro01,2191
Rob Dressler,Rob,NULL,Dressler,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=dressro01,2192
Rob Ducey,Rob,NULL,Ducey,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=duceyro01,2193
Rob Gardner,Rob,NULL,Gardner,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gardnro01,2194
Rob Murphy,Rob,NULL,Murphy,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=murphro01,2195
Rob Picciolo,Rob,NULL,Picciolo,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=picciro01,2196
Rob Richie,Rob,NULL,Richie,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=richiro01,2197
Rob Sperring,Rob,NULL,Sperring,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sperrro01,2198
Rob Wilfong,Rob,NULL,Wilfong,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=wilforo01,2199
Rob Woodward,Rob,NULL,Woodward,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=woodwbo01,2200
Robbie Wine,Robbie,NULL,Wine,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=winero01,2201
Robby Thompson,Robby,NULL,Thompson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=thompro01,2202
Roberto Alomar,Roberto,NULL,Alomar,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=alomaro01,2203
Roberto Clemente,Roberto,NULL,Clemente,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=clemero01,2204
Roberto Kelly,Roberto,NULL,Kelly,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=kellyro01,2205
Roberto Pena,Roberto,NULL,Pena,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=penaro01,2206
Roberto Rodriguez,Roberto,NULL,Rodriguez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=rodriro01,2207
Robin Ventura,Robin,NULL,Ventura,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=venturo01,2208
Robin Yount,Robin,NULL,Yount,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=yountro01,2209
Rocky Childress,Rocky,NULL,Childress,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=childro01,2210
Rod Booker,Rod,NULL,Booker,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bookero01,2211
Rod Carew,Rod,NULL,Carew,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=carewro01,2212
Rod Dedeaux,Rod,NULL,Dedeaux,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=dedearo01,2213
Rod Gaspar,Rod,NULL,Gaspar,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gasparo01,2214
Rod Gilbreath,Rod,NULL,Gilbreath,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gilbrro01,2215
Rod Nichols,Rod,NULL,Nichols,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=nichoro02,2216
Rod Scurry,Rod,NULL,Scurry,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=scurrro01,2217
Rodney Scott,Rodney,NULL,Scott,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=scottro01,2218
Roger Clemens,Roger,NULL,Clemens,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=clemero02,2219
Roger Craig,Roger,NULL,Craig,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=craigro01,2220
Roger Erickson,Roger,NULL,Erickson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=erickro01,2221
Roger Freed,Roger,NULL,Freed,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=freedro01,2222
Roger LaFrancois,Roger,NULL,LaFrancois,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lafraro01,2223
Roger Maris,Roger,NULL,Maris,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=marisro01,2224
Roger Mason,Roger,NULL,Mason,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=masonro01,2225
Roger McDowell,Roger,NULL,McDowell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mcdowro01,2226
Roger Metzger,Roger,NULL,Metzger,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=metzgro01,2227
Roger Moret,Roger,NULL,Moret,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=moretro01,2228
Roger Nelson,Roger,NULL,Nelson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=nelsoro02,2229
Roger Repoz,Roger,NULL,Repoz,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=repozro01,2230
Roger Salkeld,Roger,NULL,Salkeld,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=salkero01,2231
Rogers Hornsby,Rogers,NULL,Hornsby,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hornsro01,2232
Rollie Fingers,Rollie,NULL,Fingers,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=fingero01,2233
Ron Blomberg,Ron,NULL,Blomberg,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=blombro01,2234
Ron Brand,Ron,NULL,Brand,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=brandro01,2235
Ron Bryant,Ron,NULL,Bryant,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bryanro01,2236
Ron Cey,Ron,NULL,Cey,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=ceyro01,2237
Ron Clark,Ron,NULL,Clark,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=clarkro02,2238
Ron Cook,Ron,NULL,Cook,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=cookro02,2239
Ron Darling,Ron,NULL,Darling,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=darliro01,2240
Ron Davis,Ron,NULL,Davis,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=davisro01,2241
Ron Fairly,Ron,NULL,Fairly,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=fairlro01,2242
Ron Gant,Ron,NULL,Gant,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gantro01,2243
Ron Gardenhire,Ron,NULL,Gardenhire,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gardero01,2244
Ron Guidry,Ron,NULL,Guidry,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=guidrro01,2245
Ron Hansen,Ron,NULL,Hansen,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hansero02,2246
Ron Hassey,Ron,NULL,Hassey,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hassero01,2247
Ron Herbel,Ron,NULL,Herbel,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=herbero01,2248
Ron Hodges,Ron,NULL,Hodges,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hodgero01,2249
Ron Hunt,Ron,NULL,Hunt,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=huntro01,2250
Ron Jackson,Ron,NULL,Jackson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=jacksro01,2251
Ron Jones,Ron,NULL,Jones,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=jonesro02,2252
Ron Karkovice,Ron,NULL,Karkovice,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=karkoro01,2253
Ron Kittle,Ron,NULL,Kittle,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=kittlro01,2254
Ron Klimkowski,Ron,NULL,Klimkowski,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=klimkro01,2255
Ron LeFlore,Ron,NULL,LeFlore,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lefloro01,2256
Ron Mathis,Ron,NULL,Mathis,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mathiro01,2257
Ron Oester,Ron,NULL,Oester,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=oestero01,2258
Ron Perranoski,Ron,NULL,Perranoski,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=perraro01,2259
Ron Pruitt,Ron,NULL,Pruitt,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=pruitro01,2260
Ron Reed,Ron,NULL,Reed,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=reedro01,2261
Ron Robinson,Ron,NULL,Robinson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=robinro01,2262
Ron Roenicke,Ron,NULL,Roenicke,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=roeniro01,2263
Ron Romanick,Ron,NULL,Romanick,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=romanro01,2264
Ron Santo,Ron,NULL,Santo,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=santoro01,2265
Ron Schueler,Ron,NULL,Schueler,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=schuero01,2266
Ron Shepherd,Ron,NULL,Shepherd,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=shephro01,2267
Ron Slocum,Ron,NULL,Slocum,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=slocuro01,2268
Ron Stone,Ron,NULL,Stone,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=stonero02,2269
Ron Swoboda,Ron,NULL,Swoboda,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=swoboro01,2270
Ron Taylor,Ron,NULL,Taylor,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=tayloro01,2271
Ron Theobald,Ron,NULL,Theobald,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=theobro01,2272
Ron Tingley,Ron,NULL,Tingley,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=tinglro01,2273
Ron Washington,Ron,NULL,Washington,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=washiro01,2274
Ron Woods,Ron,NULL,Woods,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=woodsro01,2275
Ronn Reynolds,Ronn,NULL,Reynolds,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=reynoro02,2276
Roric Harrison,Roric,NULL,Harrison,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=harriro01,2277
Ross Baumgarten,Ross,NULL,Baumgarten,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=baumgro01,2278
Ross Grimsley,Ross,NULL,Grimsley,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=grimsro02,2279
Ross Jones,Ross,NULL,Jones,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=jonesro01,2280
Rowland Office,Rowland,NULL,Office,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=officro01,2281
Roy Foster,Roy,NULL,Foster,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=fostero01,2282
Roy Hartsfield,Roy,NULL,Hartsfield,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hartsro01,2283
Roy Howell,Roy,NULL,Howell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=howelro02,2284
Roy Lee Jackson,Roy,Lee,Jackson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=jacksro03,2285
Roy Smalley,Roy,NULL,Smalley,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=smallro01,2286
Roy Smith,Roy,NULL,Smith,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=smithro01,2287
Roy Staiger,Roy,NULL,Staiger,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=staigro01,2288
Roy Thomas,Roy,NULL,Thomas,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=thomaro01,2289
Roy White,Roy,NULL,White,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=whitero01,2290
Royle Stillman,Royle,NULL,Stillman,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=stillro02,2291
Ruben Sierra,Ruben,NULL,Sierra,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sierrru01,2292
Rudy Law,Rudy,NULL,Law,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lawru01,2293
Rudy May,Rudy,NULL,May,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mayru01,2294
Rudy Meoli,Rudy,NULL,Meoli,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=meoliru01,2295
Rufino Linares,Rufino,NULL,Linares,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=linarru01,2296
Ruppert Jones,Ruppert,NULL,Jones,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=jonesru01,2297
Russ Gibson,Russ,NULL,Gibson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gibsoru01,2298
Russ Morman,Russ,NULL,Morman,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mormaru01,2299
Russ Nagelson,Russ,NULL,Nagelson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=nagelru01,2300
Russ Nixon,Russ,NULL,Nixon,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=nixonru01,2301
Russ Snyder,Russ,NULL,Snyder,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=snyderu01,2302
Rusty Kuntz,Rusty,NULL,Kuntz,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=kuntzru01,2303
Rusty Staub,Rusty,NULL,Staub,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=staubru01,2304
Rusty Torres,Rusty,NULL,Torres,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=torreru01,2305
Ryne Sandberg,Ryne,NULL,Sandberg,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sandbry01,2306
Sal Bando,Sal,NULL,Bando,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bandosa01,2307
Sal Butera,Sal,NULL,Butera,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=butersa01,2308
Sal Campisi,Sal,NULL,Campisi,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=campisa01,2309
Sam Ewing,Sam,NULL,Ewing,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=ewingsa01,2310
Sam Hinds,Sam,NULL,Hinds,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hindssa01,2311
Sam Horn,Sam,NULL,Horn,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hornsa01,2312
Sam Khalifa,Sam,NULL,Khalifa,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=khalisa01,2313
Sam McDowell,Sam,NULL,McDowell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mcdowsa01,2314
Sam Mejias,Sam,NULL,Mejias,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mejiasa01,2315
Sammy Sosa,Sammy,NULL,Sosa,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sosasa01,2316
Sammy Stewart,Sammy,NULL,Stewart,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=stewasa01,2317
Sandy Alomar,Sandy,NULL,Alomar,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=alomasa01,2318
"Sandy Alomar, Jr.",Sandy,NULL,Alomar,NULL,Jr.,NULL,2319
Sandy Vance,Sandy,NULL,Vance,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=vancesa01,2320
Santo Alcala,Santo,NULL,Alcala,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=alcalsa01,2321
Scipio Spinks,Scipio,NULL,Spinks,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=spinksc01,2322
Scot Thompson,Scot,NULL,Thompson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=thompsc01,2323
Scott Bailes,Scott,NULL,Bailes,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bailesc01,2324
Scott Bankhead,Scott,NULL,Bankhead,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bankhsc01,2325
Scott Bradley,Scott,NULL,Bradley,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bradlsc01,2326
Scott Fletcher,Scott,NULL,Fletcher,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=fletcsc01,2327
Scott Garrelts,Scott,NULL,Garrelts,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=garresc01,2328
Scott Holman,Scott,NULL,Holman,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=holmasc01,2329
Scott Lusader,Scott,NULL,Lusader,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lusadsc01,2330
Scott McGregor,Scott,NULL,McGregor,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mcgresc01,2331
Scott Medvin,Scott,NULL,Medvin,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=medvisc01,2332
Scott Nielsen,Scott,NULL,Nielsen,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=nielssc01,2333
Scott Sanderson,Scott,NULL,Sanderson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sandesc01,2334
Scott Terry,Scott,NULL,Terry,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=terrysc01,2335
Scott Ullger,Scott,NULL,Ullger,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=ullgesc01,2336
Sergio Ferrer,Sergio,NULL,Ferrer,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=ferrese01,2337
Shane Mack,Shane,NULL,Mack,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=macksh01,2338
Shane Rawley,Shane,NULL,Rawley,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=rawlesh01,2339
Shawn Abner,Shawn,NULL,Abner,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=abnersh01,2340
Shawn Hillegas,Shawn,NULL,Hillegas,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hillesh01,2341
Shawon Dunston,Shawon,NULL,Dunston,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=dunstsh01,2342
Sherman Corbett,Sherman,NULL,Corbett,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=corbesh01,2343
Shooty Babitt,Shooty,NULL,Babitt,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=babitsh01,2344
Sid Bream,Sid,NULL,Bream,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=breamsi01,2345
Sid Fernandez,Sid,NULL,Fernandez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=fernasi01,2346
Sid Monge,Sid,NULL,Monge,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mongesi01,2347
Sil Campusano,Sil,NULL,Campusano,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=campusi01,2348
Silvio Martinez,Silvio,NULL,Martinez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=martisi01,2349
Sixto Lezcano,Sixto,NULL,Lezcano,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lezcasi01,2350
Skip Guinn,Skip,NULL,Guinn,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=guinnsk01,2351
Skip Jutze,Skip,NULL,Jutze,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=jutzesk01,2352
Skip Lockwood,Skip,NULL,Lockwood,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lockwsk01,2353
Skip Pitlock,Skip,NULL,Pitlock,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=pitlosk01,2354
Sonny Jackson,Sonny,NULL,Jackson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=jacksso01,2355
Sonny Siebert,Sonny,NULL,Siebert,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=siebeso01,2356
Sparky Anderson,Sparky,NULL,Anderson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=andersp01,2357
Sparky Lyle,Sparky,NULL,Lyle,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lylesp01,2358
Spike Owen,Spike,NULL,Owen,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=owensp01,2359
Stan Bahnsen,Stan,NULL,Bahnsen,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bahnsst01,2360
Stan Belinda,Stan,NULL,Belinda,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=belinst01,2361
Stan Clarke,Stan,NULL,Clarke,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=clarkst02,2362
Stan Javier,Stan,NULL,Javier,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=javiest01,2363
Stan Jefferson,Stan,NULL,Jefferson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=jeffest01,2364
Stan Musial,Stan,NULL,Musial,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=musiast01,2365
Stan Papi,Stan,NULL,Papi,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=papist01,2366
Stan Perzanowski,Stan,NULL,Perzanowski,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=perzast01,2367
Stan Swanson,Stan,NULL,Swanson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=swansst01,2368
Stan Thomas,Stan,NULL,Thomas,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=thomast01,2369
Stan Wall,Stan,NULL,Wall,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=wallst01,2370
Stan Williams,Stan,NULL,Williams,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=willist02,2371
Steve Arlin,Steve,NULL,Arlin,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=arlinst01,2372
Steve Avery,Steve,NULL,Avery,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=averyst01,2373
Steve Balboni,Steve,NULL,Balboni,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=balbost01,2374
Steve Barber,Steve,NULL,Barber,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=barbest01,2375
Steve Bedrosian,Steve,NULL,Bedrosian,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bedrost01,2376
Steve Blass,Steve,NULL,Blass,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=blassst01,2377
Steve Boros,Steve,NULL,Boros,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=borosst01,2378
Steve Braun,Steve,NULL,Braun,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=braunst01,2379
Steve Brye,Steve,NULL,Brye,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bryest01,2380
Steve Buechele,Steve,NULL,Buechele,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=buechst01,2381
Steve Busby,Steve,NULL,Busby,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=busbyst01,2382
Steve Carlton,Steve,NULL,Carlton,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=carltst01,2383
Steve Comer,Steve,NULL,Comer,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=comerst01,2384
Steve Crawford,Steve,NULL,Crawford,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=crawfst01,2385
Steve Cummings,Steve,NULL,Cummings,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=cummist01,2386
Steve Curry,Steve,NULL,Curry,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=curryst01,2387
Steve Davis,Steve,NULL,Davis,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=davisst03,2388
Steve Dillard,Steve,NULL,Dillard,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=dillast01,2389
Steve Dunning,Steve,NULL,Dunning,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=dunnist01,2390
Steve Ellsworth,Steve,NULL,Ellsworth,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=ellswst01,2391
Steve Farr,Steve,NULL,Farr,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=farrst01,2392
Steve Fireovid,Steve,NULL,Fireovid,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=fireost01,2393
Steve Foucault,Steve,NULL,Foucault,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=foucast01,2394
