card_year,card_num,card_stat_year,card_desc,card_notes,card_player_url,card_player_id,,,
1985,147,1984,Bill Swaggerty,,https://www.baseball-almanac.com/players/player.php?p=swaggbi01,156,,Bill Swaggertyhttps://www.baseball-almanac.com/players/player.php?p=swaggbi01,
1985,404,1984,Bill Swift,Team USA Baseball Card,https://www.baseball-almanac.com/players/player.php?p=swiftbi02,157,,Bill Swifthttps://www.baseball-almanac.com/players/player.php?p=swiftbi02,
1975,488,1974,Bill Travers,,https://www.baseball-almanac.com/players/player.php?p=travebi01,158,,Bill Travershttps://www.baseball-almanac.com/players/player.php?p=travebi01,
1972,661,1971,Bill Virdon,Manager Card,https://www.baseball-almanac.com/players/player.php?p=virdobi01,159,,Bill Virdonhttps://www.baseball-almanac.com/players/player.php?p=virdobi01,
1970,326,1969,Bill Voss,,https://www.baseball-almanac.com/players/player.php?p=vossbi01,160,,Bill Vosshttps://www.baseball-almanac.com/players/player.php?p=vossbi01,
1987,179,1986,Bill Wegman,,https://www.baseball-almanac.com/players/player.php?p=wegmabi01,161,,Bill Wegmanhttps://www.baseball-almanac.com/players/player.php?p=wegmabi01,
1988,376,1987,Bill Wilkinson,,https://www.baseball-almanac.com/players/player.php?p=wilkibi01,162,,Bill Wilkinsonhttps://www.baseball-almanac.com/players/player.php?p=wilkibi01,
1970,28,1969,Bill Wilson,,https://www.baseball-almanac.com/players/player.php?p=wilsobi03,163,,Bill Wilsonhttps://www.baseball-almanac.com/players/player.php?p=wilsobi03,
1971,271,1970,Bill Zepp,,https://www.baseball-almanac.com/players/player.php?p=zeppbi01,164,,Bill Zepphttps://www.baseball-almanac.com/players/player.php?p=zeppbi01,
1987,114,1986,Billy Beane,,https://www.baseball-almanac.com/players/player.php?p=beanebi01,165,,Billy Beanehttps://www.baseball-almanac.com/players/player.php?p=beanebi01,
1981,396,1980,Billy Campbell,,https://www.baseball-almanac.com/players/player.php?p=campbbi01,166,,Billy Campbellhttps://www.baseball-almanac.com/players/player.php?p=campbbi01,
1971,114,1970,Billy Conigliaro,,https://www.baseball-almanac.com/players/player.php?p=conigbi01,167,,Billy Conigliarohttps://www.baseball-almanac.com/players/player.php?p=conigbi01,
1971,614,1970,Billy Cowan,,https://www.baseball-almanac.com/players/player.php?p=cowanbi01,168,,Billy Cowanhttps://www.baseball-almanac.com/players/player.php?p=cowanbi01,
1983,11,1982,Billy Gardner,Manager Card,https://www.baseball-almanac.com/players/player.php?p=gardnbi02,169,,Billy Gardnerhttps://www.baseball-almanac.com/players/player.php?p=gardnbi02,
1970,446,1969,Billy Grabarkewitz,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=grababi01,170,,Billy Grabarkewitzhttps://www.baseball-almanac.com/players/player.php?p=grababi01,
1970,512,1969,Billy Harris,,https://www.baseball-almanac.com/players/player.php?p=harribi04,171,,Billy Harrishttps://www.baseball-almanac.com/players/player.php?p=harribi04,
1986,46,1985,Billy Hatcher,,https://www.baseball-almanac.com/players/player.php?p=hatchbi01,172,,Billy Hatcherhttps://www.baseball-almanac.com/players/player.php?p=hatchbi01,
1978,548,1977,Billy Hunter,Manager,https://www.baseball-almanac.com/players/player.php?p=huntebi03,173,,Billy Hunterhttps://www.baseball-almanac.com/players/player.php?p=huntebi03,
1987,401,1986,Billy Jo Robidoux,,https://www.baseball-almanac.com/players/player.php?p=robidbi01,174,,Billy Jo Robidouxhttps://www.baseball-almanac.com/players/player.php?p=robidbi01,
1981,633,1980,Billy Lee,,https://www.baseball-almanac.com/players/player.php?p=leebi01,175,,Billy Leehttps://www.baseball-almanac.com/players/player.php?p=leebi01,
1971,208,1970,Billy Martin,Manager,https://www.baseball-almanac.com/players/player.php?p=martibi01,176,,Billy Martinhttps://www.baseball-almanac.com/players/player.php?p=martibi01,
1972,33,1971,Billy Martin,,https://www.baseball-almanac.com/players/player.php?p=martibi02,176,,Billy Martinhttps://www.baseball-almanac.com/players/player.php?p=martibi02,
1970,314,1969,Billy McCool,,https://www.baseball-almanac.com/players/player.php?p=mccoobi01,177,,Billy McCoolhttps://www.baseball-almanac.com/players/player.php?p=mccoobi01,
1988,352,1987,Billy Ripken,,https://www.baseball-almanac.com/players/player.php?p=ripkebi01,178,,Billy Ripkenhttps://www.baseball-almanac.com/players/player.php?p=ripkebi01,
1980,458,1979,Billy Sample,,https://www.baseball-almanac.com/players/player.php?p=samplbi01,179,,Billy Samplehttps://www.baseball-almanac.com/players/player.php?p=samplbi01,
1978,666,1977,Billy Smith,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=smithbi03,180,,Billy Smithhttps://www.baseball-almanac.com/players/player.php?p=smithbi03,
1980,367,1979,Billy Smith,,https://www.baseball-almanac.com/players/player.php?p=smithbi05,180,,Billy Smithhttps://www.baseball-almanac.com/players/player.php?p=smithbi05,
1971,17,1970,Billy Sorrell,,https://www.baseball-almanac.com/players/player.php?p=sorrebi01,181,,Billy Sorrellhttps://www.baseball-almanac.com/players/player.php?p=sorrebi01,
1970,170,1969,Billy Williams,,https://www.baseball-almanac.com/players/player.php?p=willibi01,182,,Billy Williamshttps://www.baseball-almanac.com/players/player.php?p=willibi01,
1970,618,1969,Billy Wynne,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=wynnebi02,183,,Billy Wynnehttps://www.baseball-almanac.com/players/player.php?p=wynnebi02,
1987,637,1986,Bip Roberts,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=roberbi01,184,,Bip Robertshttps://www.baseball-almanac.com/players/player.php?p=roberbi01,
1970,55,1969,Blue Moon Odom,,https://www.baseball-almanac.com/players/player.php?p=odombl01,185,,Blue Moon Odomhttps://www.baseball-almanac.com/players/player.php?p=odombl01,
1979,61,1978,Bo Diaz,,https://www.baseball-almanac.com/players/player.php?p=diazbo01,186,,Bo Diazhttps://www.baseball-almanac.com/players/player.php?p=diazbo01,
1987,170,1986,Bo Jackson,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=jacksbo01,187,,Bo Jacksonhttps://www.baseball-almanac.com/players/player.php?p=jacksbo01,
1977,184,1976,Bo McLaughlin,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=mclaubo01,188,,Bo McLaughlinhttps://www.baseball-almanac.com/players/player.php?p=mclaubo01,
1976,623,1975,Bob Allietta,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=alliebo01,189,,Bob Alliettahttps://www.baseball-almanac.com/players/player.php?p=alliebo01,
1970,635,1969,Bob Allison,,https://www.baseball-almanac.com/players/player.php?p=allisbo01,190,,Bob Allisonhttps://www.baseball-almanac.com/players/player.php?p=allisbo01,
1975,659,1974,Bob Apodaca,,https://www.baseball-almanac.com/players/player.php?p=apodabo01,191,,Bob Apodacahttps://www.baseball-almanac.com/players/player.php?p=apodabo01,
1970,529,1969,Bob Aspromonte,,https://www.baseball-almanac.com/players/player.php?p=asprobo01,192,,Bob Aspromontehttps://www.baseball-almanac.com/players/player.php?p=asprobo01,
1982,567,1981,Bob Babcock,,https://www.baseball-almanac.com/players/player.php?p=babcobo01,193,,Bob Babcockhttps://www.baseball-almanac.com/players/player.php?p=babcobo01,
1970,293,1969,Bob Bailey,,https://www.baseball-almanac.com/players/player.php?p=bailebo01,194,,Bob Baileyhttps://www.baseball-almanac.com/players/player.php?p=bailebo01,
1978,196,1977,Bob Bailor,,https://www.baseball-almanac.com/players/player.php?p=bailobo01,195,,Bob Bailorhttps://www.baseball-almanac.com/players/player.php?p=bailobo01,
1970,352,1969,Bob Barton,,https://www.baseball-almanac.com/players/player.php?p=bartobo01,196,,Bob Bartonhttps://www.baseball-almanac.com/players/player.php?p=bartobo01,
1979,222,1978,Bob Beall,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=beallbo01,197,,Bob Beallhttps://www.baseball-almanac.com/players/player.php?p=beallbo01,
1974,131,1973,Bob Boone,,https://www.baseball-almanac.com/players/player.php?p=boonebo01,198,,Bob Boonehttps://www.baseball-almanac.com/players/player.php?p=boonebo01,
1983,494,1982,Bob Brenly,,https://www.baseball-almanac.com/players/player.php?p=brenlbo01,199,,Bob Brenlyhttps://www.baseball-almanac.com/players/player.php?p=brenlbo01,
1988,252,1987,Bob Brower,,https://www.baseball-almanac.com/players/player.php?p=browebo01,200,,Bob Browerhttps://www.baseball-almanac.com/players/player.php?p=browebo01,
1970,357,1969,Bob Burda,,https://www.baseball-almanac.com/players/player.php?p=burdabo01,201,,Bob Burdahttps://www.baseball-almanac.com/players/player.php?p=burdabo01,
1970,51,1969,Bob Christian,,https://www.baseball-almanac.com/players/player.php?p=chrisbo01,202,,Bob Christianhttps://www.baseball-almanac.com/players/player.php?p=chrisbo01,
1974,124,1973,Bob Coluccio,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=colucbo01,203,,Bob Colucciohttps://www.baseball-almanac.com/players/player.php?p=colucbo01,
1976,472,1975,Bob Davis,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=davisbo02,204,,Bob Davishttps://www.baseball-almanac.com/players/player.php?p=davisbo02,
1978,713,1977,Bob Davis,,https://www.baseball-almanac.com/players/player.php?p=davisbo01,204,,Bob Davishttps://www.baseball-almanac.com/players/player.php?p=davisbo01,
1983,43,1982,Bob Dernier,,https://www.baseball-almanac.com/players/player.php?p=dernibo01,205,,Bob Dernierhttps://www.baseball-almanac.com/players/player.php?p=dernibo01,
1970,232,1969,Bob Didier,,https://www.baseball-almanac.com/players/player.php?p=didiebo01,206,,Bob Didierhttps://www.baseball-almanac.com/players/player.php?p=didiebo01,
1975,51,1974,Bob Forsch,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=forscbo01,207,,Bob Forschhttps://www.baseball-almanac.com/players/player.php?p=forscbo01,
1980,711,1979,Bob Galasso,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=galasbo01,208,,Bob Galassohttps://www.baseball-almanac.com/players/player.php?p=galasbo01,
1974,21,1973,Bob Gallagher,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=gallabo01,209,,Bob Gallagherhttps://www.baseball-almanac.com/players/player.php?p=gallabo01,
1970,681,1969,Bob Garibaldi,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=garibbo01,210,,Bob Garibaldihttps://www.baseball-almanac.com/players/player.php?p=garibbo01,
1970,530,1969,Bob Gibson,,https://www.baseball-almanac.com/players/player.php?p=gibsobo01,211,,Bob Gibsonhttps://www.baseball-almanac.com/players/player.php?p=gibsobo01,
1984,349,1983,Bob Gibson,,https://www.baseball-almanac.com/players/player.php?p=gibsobo02,211,,Bob Gibsonhttps://www.baseball-almanac.com/players/player.php?p=gibsobo02,
1978,386,1977,Bob Gorinski,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=gorinbo01,212,,Bob Gorinskihttps://www.baseball-almanac.com/players/player.php?p=gorinbo01,
1975,508,1974,Bob Hansen,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=hansebo01,213,,Bob Hansenhttps://www.baseball-almanac.com/players/player.php?p=hansebo01,
1970,478,1969,Bob Heise,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=heisebo01,214,,Bob Heisehttps://www.baseball-almanac.com/players/player.php?p=heisebo01,
1979,586,1978,Bob Horner,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=hornebo01,215,,Bob Hornerhttps://www.baseball-almanac.com/players/player.php?p=hornebo01,
1970,538,1969,Bob Humphreys,,https://www.baseball-almanac.com/players/player.php?p=humphbo01,216,,Bob Humphreyshttps://www.baseball-almanac.com/players/player.php?p=humphbo01,
1984,579,1983,Bob James,,https://www.baseball-almanac.com/players/player.php?p=jamesbo01,217,,Bob Jameshttps://www.baseball-almanac.com/players/player.php?p=jamesbo01,
1970,693,1969,Bob Johnson,,https://www.baseball-almanac.com/players/player.php?p=johnsbo02,218,,Bob Johnsonhttps://www.baseball-almanac.com/players/player.php?p=johnsbo02,
1971,365,1970,Bob Johnson,,https://www.baseball-almanac.com/players/player.php?p=johnsbo01,218,,Bob Johnsonhttps://www.baseball-almanac.com/players/player.php?p=johnsbo01,
1974,269,1973,Bob Johnson,,https://www.baseball-almanac.com/players/player.php?p=johnsbo03,218,,Bob Johnsonhttps://www.baseball-almanac.com/players/player.php?p=johnsbo03,
1984,608,1983,Bob Johnson,Bobby Johnson on Card,https://www.baseball-almanac.com/players/player.php?p=johnsbo04,218,,Bob Johnsonhttps://www.baseball-almanac.com/players/player.php?p=johnsbo04,
1977,16,1976,Bob Jones,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=jonesbo02,219,,Bob Joneshttps://www.baseball-almanac.com/players/player.php?p=jonesbo02,
1984,326,1983,Bob Kearney,,https://www.baseball-almanac.com/players/player.php?p=kearnbo01,220,,Bob Kearneyhttps://www.baseball-almanac.com/players/player.php?p=kearnbo01,
1977,436,1976,Bob Keegan,Turn Back the Clock Card,https://www.baseball-almanac.com/players/player.php?p=keegabo01,221,,Bob Keeganhttps://www.baseball-almanac.com/players/player.php?p=keegabo01,
1987,289,1986,Bob Kipper,,https://www.baseball-almanac.com/players/player.php?p=kippebo01,222,,Bob Kipperhttps://www.baseball-almanac.com/players/player.php?p=kippebo01,
1978,589,1977,Bob Knepper,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=kneppbo01,223,,Bob Knepperhttps://www.baseball-almanac.com/players/player.php?p=kneppbo01,
1978,29,1977,Bob Lacey,,https://www.baseball-almanac.com/players/player.php?p=laceybo01,224,,Bob Laceyhttps://www.baseball-almanac.com/players/player.php?p=laceybo01,
1971,91,1970,Bob Lemon,Manager,https://www.baseball-almanac.com/players/player.php?p=lemonbo01,225,,Bob Lemonhttps://www.baseball-almanac.com/players/player.php?p=lemonbo01,
1983,66,1982,Bob Lillis,Manager Card,https://www.baseball-almanac.com/players/player.php?p=lillibo01,226,,Bob Lillishttps://www.baseball-almanac.com/players/player.php?p=lillibo01,
1970,249,1969,Bob Locker,,https://www.baseball-almanac.com/players/player.php?p=lockebo02,227,,Bob Lockerhttps://www.baseball-almanac.com/players/player.php?p=lockebo02,
1978,243,1977,Bob McClure,,https://www.baseball-almanac.com/players/player.php?p=mcclubo01,228,,Bob McClurehttps://www.baseball-almanac.com/players/player.php?p=mcclubo01,
1984,204,1983,Bob Meacham,,https://www.baseball-almanac.com/players/player.php?p=meachbo01,229,,Bob Meachamhttps://www.baseball-almanac.com/players/player.php?p=meachbo01,
1986,479,1985,Bob Melvin,,https://www.baseball-almanac.com/players/player.php?p=melvibo01,230,,Bob Melvinhttps://www.baseball-almanac.com/players/player.php?p=melvibo01,
1970,667,1969,Bob Meyer,,https://www.baseball-almanac.com/players/player.php?p=meyerbo01,231,,Bob Meyerhttps://www.baseball-almanac.com/players/player.php?p=meyerbo01,
1989,324,1988,Bob Milacki,,https://www.baseball-almanac.com/players/player.php?p=milacbo01,232,,Bob Milackihttps://www.baseball-almanac.com/players/player.php?p=milacbo01,
1970,47,1969,Bob Miller,,https://www.baseball-almanac.com/players/player.php?p=millebo04,233,,Bob Millerhttps://www.baseball-almanac.com/players/player.php?p=millebo04,
1971,542,1970,Bob Miller,,https://www.baseball-almanac.com/players/player.php?p=millebo01,233,,Bob Millerhttps://www.baseball-almanac.com/players/player.php?p=millebo01,
1979,88,1978,Bob Molinaro,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=molinbo01,234,,Bob Molinarohttps://www.baseball-almanac.com/players/player.php?p=molinbo01,
1972,411,1971,Bob Montgomery,,https://www.baseball-almanac.com/players/player.php?p=montgbo01,235,,Bob Montgomeryhttps://www.baseball-almanac.com/players/player.php?p=montgbo01,
1970,110,1969,Bob Moose,,https://www.baseball-almanac.com/players/player.php?p=moosebo01,236,,Bob Moosehttps://www.baseball-almanac.com/players/player.php?p=moosebo01,
1977,627,1976,Bob Myrick,,https://www.baseball-almanac.com/players/player.php?p=myricbo01,237,,Bob Myrickhttps://www.baseball-almanac.com/players/player.php?p=myricbo01,
1982,274,1981,Bob Ojeda,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=ojedabo01,238,,Bob Ojedahttps://www.baseball-almanac.com/players/player.php?p=ojedabo01,
1970,567,1969,Bob Oliver,,https://www.baseball-almanac.com/players/player.php?p=olivebo01,239,,Bob Oliverhttps://www.baseball-almanac.com/players/player.php?p=olivebo01,
1978,164,1977,Bob Owchinko,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=owchibo01,240,,Bob Owchinkohttps://www.baseball-almanac.com/players/player.php?p=owchibo01,
1988,522,1987,Bob Patterson,,https://www.baseball-almanac.com/players/player.php?p=pattebo01,241,,Bob Pattersonhttps://www.baseball-almanac.com/players/player.php?p=pattebo01,
1970,687,1969,Bob Priddy,,https://www.baseball-almanac.com/players/player.php?p=priddbo01,242,,Bob Priddyhttps://www.baseball-almanac.com/players/player.php?p=priddbo01,
1977,578,1976,Bob Randall,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=randabo01,243,,Bob Randallhttps://www.baseball-almanac.com/players/player.php?p=randabo01,
1971,732,1970,Bob Reed,,https://www.baseball-almanac.com/players/player.php?p=reedbo01,244,,Bob Reedhttps://www.baseball-almanac.com/players/player.php?p=reedbo01,
1974,259,1973,Bob Reynolds,,https://www.baseball-almanac.com/players/player.php?p=reynobo01,245,,Bob Reynoldshttps://www.baseball-almanac.com/players/player.php?p=reynobo01,
