bills_card_cert,bills_card_spec,bills_card_num,bills_card_year,bills_card_psa_desc,bills_card_grade,bills_card_pop,bills_card_pop_higher,bills_card_stat_year,bills_card_player_id
21149730,101726640,664,1972,BOBBY KNOOP,9,68,7,1971,273
25520745,101726990,699,1972,BOBBY MURCER,8,171,80,1971,276
90406080,101727000,700,1972,BOBBY MURCER IA,9,61,8,1971,276
16831664,101726810,681,1972,BOBBY PFEIL,8,134,76,1971,277
20797510,101720030,3,1972,BOB TOLAN,8,146,84,1971,281
19924988,101720110,11,1972,BOBBY VALENTINE,8,176,91,1971,282
25430632,101722500,250,1972,BOOG POWELL,8,186,92,1971,286
25520732,101726570,657,1972,BOBBY WINE,8,111,72,1971,283
20620195,101723830,383,1972,BRANT ALYEA,8.5,4,76,1971,297
25520687,101722540,254,1972,BOOTS DAY,8,139,111,1971,287
16117568,101721610,161,1972,BROCK DAVIS,8,122,69,1971,315
1016053,101725500,550,1972,BROOKS ROBINSON,9,126,15,1971,318
30416314,101724980,498,1972,BROOKS ROBINSON,8,120,78,1971,318
81906815,101727170,717,1972,BRUCE DAL CANTON,8,148,38,1971,324
21753191,101720720,72,1972,BRUCE KISON,8,163,98,1971,329
20444076,101723320,332,1972,BUCK MARTINEZ,9,98,8,1971,340
12175696,101722830,283,1972,DARRELL BRANDON,8,146,201,1971,342
6467447,101724960,496,1972,BUD HARRELSON,8,99,34,1971,347
18808523,101720530,53,1972,BUD HARRELSON,9,78,10,1971,347
18703512,101720540,54,1972,BUD HARRELSON IA,8,123,61,1971,347
12016683,101721340,134,1972,CARL MORTON,8,135,76,1971,369
24355126,101720370,37,1972,CARL YASTRZEMSKI,8,772,254,1971,372
19374443,101720380,38,1972,CARL YASTRZEMSKI IA,8,424,153,1971,372
81353652,101725250,525,1972,CARLOS MAY,8,92,35,1971,375
1551871,101723300,330,1972,JIM HUNTER,8,222,76,1971,384
18995072,101720740,74,1972,CECIL UPSHAW,9,64,8,1971,389
19713139,101722310,231,1972,CASEY COX,8,120,80,1971,383
30005324,101720650,65,1972,CESAR CEDENO,8,159,83,1971,391
25520758,101727190,719,1972,CESAR GERONIMO,8,174,94,1971,392
12395147,101727430,743,1972,CESAR GUTIERREZ,9,132,31,1971,393
25520686,101722750,275,1972,CESAR TOVAR,8,130,104,1971,394
90349807,101721290,129,1972,CHARLIE FOX,9,55,13,1971,398
18582161,101723880,388,1972,CHARLIE WILLIAMS,9,78,8,1971,413
21769693,101726460,646,1972,CHICO SALMON,9,30,2,1971,416
14670986,101725380,538,1972,CHARLIE SANDS,8,111,59,1971,411
24465438,101727590,759,1972,CHRIS CANNIZZARO,9,74,6,1971,425
40083688,101721420,142,1972,CHRIS CHAMBLISS,9,127,8,1971,426
40337421,101721650,165,1972,CHRIS SPEIER,8,190,142,1971,433
21750131,101721660,166,1972,CHRIS SPEIER IA,8,153,89,1971,433
24482595,101726650,665,1972,CHRIS SHORT,8,110,50,1971,432
25192258,101727860,786,1972,CHUCK BRINKMAN,8,101,43,1971,438
40602234,101725230,523,1972,CHUCK DOBSON,8,96,42,1971,442
18561131,101724070,407,1972,CHUCK TAYLOR,8,114,54,1971,452
23654630,101720980,98,1972,CHUCK TANNER,8,104,82,1971,451
16206816,101724310,431,1972,CLARENCE GASTON,8,140,76,1971,454
11420397,101724320,432,1972,CLARENCE GASTON IA,8,157,92,1971,454
16194712,101722970,297,1972,CLAUDE OSTEEN,9,82,8,1971,455
15888488,101722980,298,1972,CLAUDE OSTEEN IA,8,108,50,1971,455
25087410,101723110,311,1972,CLAY CARROLL,8,133,118,1971,458
11234189,101723120,312,1972,CLAY CARROLL IA,8,100,56,1971,458
60044776,101721730,173,1972,CLAY KIRBY,8,154,82,1971,461
14552559,101721740,174,1972,CLAY KIRBY IA,8,122,62,1971,461
23375979,101721170,117,1972,"CLEO JAMES GREEN UNDER ""C"" AND ""S""",8,47,21,1971,462
30221872,101720310,31,1972,CLEON JONES,9,100,6,1971,463
25977907,101720320,32,1972,CLEON JONES IA,8,115,25,1971,463
24999830,101720550,55,1972,CLYDE WRIGHT,8,97,56,1971,469
17641773,101727270,727,1972,JOSE LABOY,9,106,16,1971,470
30987071,101724150,415,1972,COOKIE ROJAS,9,65,8,1971,471
21746694,101726910,691,1972,CURT BLEFARY,8,129,48,1971,486
21639167,101726920,692,1972,CURT BLEFARY IA,8,93,35,1971,486
11211272,101723930,393,1972,CURT MOTTON,8,99,92,1971,490
17469272,101722060,206,1972,DAL MAXVILL,9,78,5,1971,495
90429531,101720830,83,1972,DALTON JONES,8,149,113,1971,502
21746665,101724730,473,1972,DAN MCGINN,8,102,53,1971,512
40501294,101726760,676,1972,DANNY CATER,9,36,1,1971,528
90489664,101722930,293,1972,DANNY FRISELLA,8,88,58,1971,533
18711226,101722940,294,1972,DANNY FRISELLA IA,8.5,9,68,1971,533
15888599,101723680,368,1972,DANNY THOMPSON,8,161,154,1971,540
20793240,101725830,583,1972,DAROLD KNOWLES,8,129,64,1971,544
21849766,101721360,136,1972,DARREL CHANEY,8,160,87,1971,546
25520676,101721710,171,1972,DARRELL EVANS,9,90,13,1971,548
40083709,101721720,172,1972,DARRELL EVANS IA,8,122,71,1971,548
31540082,101723840,384,1972,DAVE CAMPBELL,9,63,15,1971,566
21691805,101721250,125,1972,DAVE CASH,9,45,5,1971,567
24309965,101722670,267,1972,DAVE CONCEPCION,8,300,151,1971,571
9152395,101720170,17,1972,DAVE DUNCAN,8,136,69,1971,573
21752623,101721900,190,1972,DAVE GIUSTI,8,137,74,1971,583
17665757,101721470,147,1972,DAVE KINGMAN,8,260,113,1971,594
20445889,101723520,352,1972,DAVE LAROCHE,9,110,12,1971,596
14516897,101725270,527,1972,DAVE LEONHARD,8,104,40,1971,599
21548614,101726730,673,1972,DAVE MARSHALL,8,98,37,1971,601
14344553,101725490,549,1972,DAVE MAY,8,114,62,1971,603
26693402,101724900,490,1972,DAVE MCNALLY,8,67,70,1971,605
90608963,101723440,344,1972,DAVE MCNALLY,8,119,121,1971,605
31100245,101722230,223,1972,WORLD SERIES GAME 1,9,68,9,1971,605
31839306,101725290,529,1972,DAVE NELSON,9,67,4,1971,610
31301327,101723600,360,1972,DAVE ROBERTS,9,140,24,1971,621
12096136,101726800,680,1972,DAVE JOHNSON,9,78,10,1971,642
25520755,101727180,718,1972,DEL RICE,8,101,42,1971,652
24483789,101726870,687,1972,DEL UNSER,8,120,37,1971,653
14307300,101725860,586,1972,DENIS MENKE,8,145,68,1971,656
31085441,101722780,278,1972,DENNIS HIGGINS,9,91,15,1971,659
14854643,101727680,768,1972,DENNY DOYLE,8,167,90,1971,669
30836408,101723710,371,1972,DENNY LEMASTER,9,133,15,1971,671
81446770,101726420,642,1972,DENNY RIDDLEBERGER,9,77,5,1971,673
16017743,101722100,210,1972,DENNY MCLAIN,8,180,105,1971,672
6058980,101727530,753,1972,DENNY MCLAIN TR,9,60,8,1971,672
23697378,101721670,167,1972,DERON JOHNSON,8.5,7,81,1971,675
19717354,101721680,168,1972,DERON JOHNSON IA,9,68,3,1971,675
31083729,101722400,240,1972,RICH ALLEN,9,86,3,1971,680
40361022,101721480,148,1972,DICK BILLINGS,9,68,7,1971,681
18995110,101723650,365,1972,DICK BOSMAN,9,84,12,1971,682
25520685,101722950,295,1972,DICK DIETZ,8,94,75,1971,684
21751233,101722960,296,1972,DICK DIETZ IA,8,73,39,1971,684
23641805,101722050,205,1972,DICK DRAGO,9,94,5,1971,685
6501985,101727800,780,1972,DICK GREEN,9,118,18,1971,687
12218825,101724120,412,1972,DICK KELLEY,8,99,48,1971,690
14965090,101727250,725,1972,DICK MCAULIFFE,8,206,98,1971,692
21311353,101727260,726,1972,DICK SELMA,9,102,22,1971,696
11375801,101721370,137,1972,DICK WILLIAMS,8,140,64,1971,700
90003793,101726340,634,1972,DICK WOODSON,9,113,14,1971,701
1787590,101727350,735,1972,DIEGO SEGUI,9,103,17,1971,704
90572021,101721790,179,1972,DOCK ELLIS,8,198,79,1971,708
23063209,101721800,180,1972,DOCK ELLIS IA,8,125,52,1971,708
30276764,101723700,370,1972,DON BUFORD,9,80,16,1971,715
20445906,101720760,76,1972,DON CARRITHERS,9,56,0,1971,718
15600651,101721570,157,1972,DON GULLETT,8,129,67,1971,722
15483760,101722690,269,1972,DON HAHN,9,97,26,1971,724
81910922,101721450,145,1972,DON KESSINGER,8,188,121,1971,727
24193409,101727390,739,1972,DON MASON,9,104,8,1971,729
25520723,101725090,509,1972,DON MCMAHON,8,77,66,1971,731
11619529,101722420,242,1972,DON MINCHER,8,164,111,1971,732
22720948,101723590,359,1972,DON PAVLETICH,8,145,144,1971,736
16077413,101724790,479,1972,DON SHAW,8,155,73,1971,740
25520735,101726350,635,1972,DON MONEY,9,68,5,1971,733
25281197,101725300,530,1972,DON SUTTON,8,190,94,1971,743
12117259,101720200,20,1972,DON WILSON,8,162,106,1971,746
20854716,101726710,671,1972,DONN CLENDENON,8,150,90,1971,751
12076208,101727030,703,1972,DOUG GRIFFIN,9,106,3,1971,767
81864247,101727040,704,1972,DOUG GRIFFIN IA,8,183,48,1971,767
6359167,101725360,536,1972,DOUG RADER,8,108,40,1971,772
30823018,101725790,579,1972,DOYLE ALEXANDER,9,73,8,1971,776
81530347,101725430,543,1972,DUANE JOSEPHSON,8,167,100,1971,778
81353666,101721270,127,1972,DUFFY DYER,8,102,73,1971,782
17673704,101720630,63,1972,DUKE SIMS,8.5,12,104,1971,783
14644475,101727640,764,1972,DUSTY BAKER,8,238,56,1971,784
23882551,101723800,380,1972,EARL WILLIAMS,9,111,26,1971,793
25093003,101721230,123,1972,ED ACOSTA,8,122,62,1971,795
18844504,101725350,535,1972,ED BRINKMAN,8,146,92,1971,797
9166420,101721160,116,1972,ED FARMER,9,159,17,1971,800
18760710,101724520,452,1972,ED HERRMANN,8,153,79,1971,807
11157101,101725690,569,1972,ED KIRKPATRICK,8,104,86,1971,810
14345363,101725700,570,1972,ED KIRKPATRICK IA,8,119,63,1971,810
81661917,101721810,181,1972,ED KRANEPOOL,8,205,110,1971,811
90347338,101721820,182,1972,ED KRANEPOOL IA,8,103,34,1971,811
90574388,101725040,504,1972,ED SPIEZIO,8,83,32,1971,817
30510012,101721210,121,1972,ED SPRAGUE,8,144,114,1971,818
24494021,101722180,218,1972,EDDIE KASKO,8,92,41,1971,826
1787579,101727210,721,1972,EDDIE LEON,9,110,9,1971,827
17641743,101726890,689,1972,EDDIE FISHER,8.5,5,77,1971,825
3737342,101721280,128,1972,EDDIE WATT,8,140,77,1971,832
17947075,101725080,508,1972,ELROD HENDRICKS,8,100,76,1971,837
30874130,101724210,421,1972,ELLIE RODRIGUEZ,8,85,59,1971,838
11059541,101722770,277,1972,ELLIOTT MADDOX,8,121,78,1971,839
15483765,101720070,7,1972,ENZO HERNANDEZ,8.5,6,55,1971,844
17702043,101720580,58,1972,ERNIE MCANALLY,9,111,18,1971,860
12218838,101722630,263,1972,FELIPE ALOU,8,123,28,1971,862
14356317,101725400,540,1972,FELIX MILLAN,8,89,60,1971,864
4021229,101724100,410,1972,FERGIE JENKINS,9,129,6,1971,865
24962570,101726630,663,1972,FRAN HEALY,8,108,49,1971,875
26752384,101724090,409,1972,FRANK BAKER,8,97,27,1971,878
14356285,101726070,607,1972,FRANK DUFFY,8,95,105,1971,881
90597779,101723500,350,1972,FRANK HOWARD,9,123,7,1971,884
81805190,101722430,243,1972,FRANK LINZY,8,112,67,1971,887
31085425,101725480,548,1972,FRANK REBERGER,9,109,21,1971,890
81353667,101721000,100,1972,FRANK ROBINSON,8,681,219,1971,892
25520763,101727540,754,1972,FRANK ROBINSON TR,9,101,5,1971,892
11420413,101725070,507,1972,FRED GLADDING,8,157,57,1971,903
14232817,101725320,532,1972,FRED KENDALL,8,60,26,1971,906
90163565,101721940,194,1972,FRED NORMAN,9,81,14,1971,911
14101385,101720060,6,1972,FRED SCHERMAN,9,71,7,1971,912
24854828,101720590,59,1972,FRED STANLEY,8,153,87,1971,913
25520719,101725310,531,1972,FREDDIE PATEK,8,128,89,1971,917
60024882,101725730,573,1972,FRITZ PETERSON,9,105,34,1971,919
25436566,101725740,574,1972,FRITZ PETERSON IA,8,127,103,1971,919
25598151,101727280,728,1972,GAIL HOPKINS,8,148,37,1971,920
25520680,101721430,143,1972,GARRY JESTADT,8,112,49,1971,922
23642015,101721050,105,1972,GARY GENTRY,8,151,104,1971,931
21750106,101721490,149,1972,GARY NEIBAUER,8,126,58,1971,938
31839290,101724750,475,1972,GARY NOLAN,8,120,79,1971,939
14307293,101725030,503,1972,GARY PETERS,8,107,54,1971,940
40106161,101722110,211,1972,GARY SUTHERLAND,8,109,78,1971,948
18519463,101721080,108,1972,GARY WASLEWSKI,8,143,80,1971,954
90138030,101721870,187,1972,GATES BROWN,8,180,155,1971,957
2095823,101722850,285,1972,GAYLORD PERRY,9,170,19,1971,958
21732428,101722860,286,1972,GENE ALLEY,8,132,135,1971,959
23335765,101721520,152,1972,GENE CLINES,9,101,9,1971,961
31301298,101722760,276,1972,GENE MAUCH,9,145,21,1971,967
10323116,101727130,713,1972,GENE MICHAEL,8,102,51,1971,968
16158313,101727140,714,1972,GENE MICHAEL IA,8,143,50,1971,968
19896092,101721890,189,1972,GENE TENACE,8,165,90,1971,972
11667749,101727320,732,1972,GEORGE CULVER,9,87,15,1971,983
30339295,101722560,256,1972,GEORGE FOSTER,8,255,140,1971,984
19869739,101724060,406,1972,GEORGE HENDRICK,8,115,54,1971,986
31420176,101723010,301,1972,GEORGE MITTERWALD,8,83,76,1971,988
21456815,101723020,302,1972,GEORGE MITTERWALD IA,8,90,75,1971,988
25520726,101725850,585,1972,GEORGE SCOTT,8,139,70,1971,990
25426025,101726010,601,1972,GEORGE STONE,9,99,13,1971,992
21750107,101727580,758,1972,GIL GARRIDO,8,97,38,1971,1006
90394544,101724650,465,1972,GIL HODGES,8,141,37,1971,1007
24627901,101720450,45,1972,"GLENN BECKERT GREEN UNDER ""C"" AND ""S""",8,63,28,1971,1011
7300731,101720451,45,1972,"GLENN BECKERT YELLOW UNDER ""C"" AND ""S""",8,157,80,1971,1011
25436605,101720460,46,1972,GLENN BECKERT IA,8,133,61,1971,1011
16194721,101725900,590,1972,GRAIG NETTLES,8,174,95,1971,1025
90234468,101722120,212,1972,GRANT JACKSON,9,97,14,1971,1026
16206803,101721120,112,1972,GREG LUZINSKI,8,174,121,1971,1038
12166827,101726840,684,1972,HAL BREEDEN,9,112,14,1971,1050
25520724,101725980,598,1972,HAL KING,8,113,68,1971,1052
16114316,101725890,589,1972,HAL LANIER,9,61,5,1971,1053
11211249,101722910,291,1972,HAL MCRAE,8,140,117,1971,1054
22030566,101722920,292,1972,HAL MCRAE IA,8,104,30,1971,1054
25398020,101722990,299,1972,HANK AARON,8,648,122,1971,1055
26863699,101723000,300,1972,HANK AARON IA,8,161,46,1971,1055
4371267,101720510,51,1972,HARMON KILLEBREW,8,622,218,1971,1059
21858414,101720520,52,1972,HARMON KILLEBREW IA,8,190,59,1971,1059
30823004,101722490,249,1972,HARRY WALKER,8,178,123,1971,1065
24854769,101726660,666,1972,HECTOR TORRES,8,121,58,1971,1068
12336091,101726540,654,1972,HORACIO PINA,8,130,44,1971,1078
24286032,101723870,387,1972,HORACE CLARKE,8,201,179,1971,1076
28531778,101727770,777,1972,HOYT WILHELM,9,179,22,1971,1084
81534889,101722840,284,1972,IKE BROWN,8,136,132,1971,1086
12037370,101726770,677,1972,IVAN MURRELL,9,69,7,1971,1091
90167428,101726390,639,1972,J.C. MARTIN,8,118,69,1971,1092
25520757,101727690,769,1972,JACK AKER,9,117,12,1971,1094
24907430,101725420,542,1972,JACK BILLINGHAM,8,138,73,1971,1097
15572633,101723740,374,1972,JACK HEIDEMANN,8.5,9,117,1971,1104
11195790,101726330,633,1972,JACK HIATT,8,135,107,1971,1105
8200615,101725020,502,1972,JACKIE HERNANDEZ,8,113,74,1971,1116
24667593,101722330,233,1972,JAY JOHNSTONE,9,94,10,1971,1134
23293252,101721910,191,1972,JEFF BURROUGHS,8,133,49,1971,1140
11403906,101724040,404,1972,JEFF TORBORG,8,132,58,1971,1170
12102511,101726550,655,1972,JERRY GROTE,8,89,18,1971,1184
14532885,101720350,35,1972,JERRY JOHNSON,8,156,102,1971,1187
11604876,101720360,36,1972,JERRY JOHNSON IA,8,106,30,1971,1187
31839465,101726970,697,1972,JERRY KOOSMAN,8,102,64,1971,1189
19741066,101726980,698,1972,JERRY KOOSMAN IA,8,145,47,1971,1189
19432990,101721580,158,1972,JERRY KENNEY,8,142,88,1971,1188
18499492,101721090,109,1972,JERRY MAY,9,116,12,1971,1191
90377546,101725840,584,1972,JERRY MCNERTNEY,9,109,26,1971,1192
18391144,101723560,356,1972,GERRY MOSES,9,110,18,1971,1194
24802163,101727750,775,1972,JERRY REUSS,9,85,10,1971,1200
22701882,101727160,716,1972,JESUS ALOU,8,99,38,1971,1213
30785830,101725940,594,1972,JIM BEAUCHAMP,8,115,93,1971,1222
24337624,101721510,151,1972,JIM BREWER,8,98,39,1971,1224
6365948,101723860,386,1972,JIM COLBORN,9,88,14,1971,1230
25436554,101726530,653,1972,JIM FAIREY,8,119,57,1971,1239
10293346,101727550,755,1972,JIM FREGOSI TR,8,173,56,1971,1241
17236797,101723460,346,1972,JIM FREGOSI,8,94,65,1971,1241
23654627,101721150,115,1972,JIM FREGOSI,8,163,123,1971,1241
8032491,101722870,287,1972,JIM HARDIN,8,106,106,1971,1249
81664735,101725340,534,1972,JIM HICKMAN,9,77,8,1971,1250
25192225,101727090,709,1972,JIM KAAT,8,237,165,1971,1255
14937269,101727100,710,1972,JIM KAAT IA,8,125,75,1971,1255
14307213,101723690,369,1972,JIM LEFEBVRE,8,130,72,1971,1257
20311444,101725880,588,1972,JIM HOLT,8,114,40,1971,1252
40378387,101722550,255,1972,JIM LONBORG,8,154,108,1971,1259
11195799,101726480,648,1972,JIM LYTTLE,8,148,80,1971,1260
12117236,101725970,597,1972,JIM MAGNUSON,8,136,83,1971,1261
11499367,101726450,645,1972,JIM MALONEY,8,98,34,1971,1263
16286560,101727810,781,1972,JIM MCANDREW,8,154,97,1971,1266
22895528,101722360,236,1972,JIM MCGLOTHLIN,8,163,115,1971,1267
25520750,101727380,738,1972,JIM MERRITT,8,162,122,1971,1268
19909544,101724010,401,1972,JIM NASH,8,97,32,1971,1270
12167750,101721310,131,1972,JIM NETTLES,9,102,13,1971,1272
19536817,101724080,408,1972,JIM NORTHRUP,8,97,45,1971,1274
23279981,101722700,270,1972,JIM PALMER,9,189,20,1971,1275
25520691,101722200,220,1972,JIM PERRY,8,196,176,1971,1277
26136707,101724970,497,1972,JIM PERRY,8,91,40,1971,1277
20824764,101726030,603,1972,JIM RAY,9,105,19,1971,1281
30126433,101727330,733,1972,JIM HART,9,67,5,1971,1282
81642083,101724640,464,1972,JIM ROLAND,8,132,45,1971,1284
20968473,101727420,742,1972,JIM ROOKER,9,94,13,1971,1285
30967108,101727440,744,1972,JIM SLATON,9,93,16,1971,1287
21456814,101724190,419,1972,JIM SPENCER,8,155,95,1971,1289
31100240,101720680,68,1972,JIM YORK,8,159,92,1971,1302
20593345,101723660,366,1972,JIMMY ROSARIO,8,101,61,1971,1306
19451647,101727470,747,1972,JIM STEWART,8,145,78,1971,1309
16288269,101727700,770,1972,JIM WYNN,8,117,49,1971,1310
21639147,101726400,640,1972,JOE COLEMAN,9,73,7,1971,1322
25520736,101726120,612,1972,JOE DECKER,8,101,65,1971,1324
21804160,101726160,616,1972,JOE FERGUSON,8,128,87,1971,1326
23119634,101723820,382,1972,JOE GIBBON,8,144,114,1971,1329
21750060,101720130,13,1972,JOE GRZENDA,8.5,5,51,1971,1330
21750059,101725460,546,1972,JOE HAGUE,8.5,8,78,1971,1331
24997225,101724820,482,1972,JOE HOERNER,8,78,48,1971,1333
81504954,101721330,133,1972,JOE KEOUGH,8,97,49,1971,1336
12515680,101723210,321,1972,JOE LAHOUD,8,119,78,1971,1338
25463964,101727520,752,1972,JOE MORGAN TR,8,277,49,1971,1346
14307652,101721320,132,1972,JOE MORGAN,8,431,102,1971,1346
90439021,101726850,685,1972,JOE HORLEN,9,74,10,1971,1334
81492144,101722160,216,1972,JOE NIEKRO,9,73,7,1971,1347
22871701,101723030,303,1972,JOE PEPITONE,8,134,124,1971,1350
25520695,101723040,304,1972,JOE PEPITONE IA,8,80,63,1971,1350
19891169,101722090,209,1972,JOE RUDI,8,159,40,1971,1354
25438737,101723410,341,1972,JOE TORRE,8,167,120,1971,1359
14381391,101725000,500,1972,JOE TORRE,8,153,78,1971,1359
20593332,101720050,5,1972,JOHN BATEMAN,8,111,50,1971,1372
24588209,101721590,159,1972,JOHN BOCCABELLA,8,157,109,1971,1373
23312329,101724030,403,1972,JOHN CUMBERLAND,8,125,66,1971,1381
16168447,101720470,47,1972,JOHN ELLIS,8,124,57,1971,1389
25339813,101720480,48,1972,JOHN ELLIS IA,8,92,30,1971,1389
14307232,101724860,486,1972,JOHN LOWENSTEIN,8,88,74,1971,1407
25520739,101726740,674,1972,JOHN KENNEDY,8,107,52,1971,1403
14930595,101723730,373,1972,JOHN MAYBERRY,9,95,15,1971,1411
18465991,101726310,631,1972,JOHN STROHMAYER,9,78,12,1971,1432
20331525,101724330,433,1972,JOHNNY BENCH,8,569,137,1971,1443
25087476,101724340,434,1972,JOHNNY BENCH IA,8,235,55,1971,1443
11404046,101721970,197,1972,JOHNNY BRIGGS,8,170,114,1971,1444
11211258,101723640,364,1972,JOHNNY CALLISON,8,124,99,1971,1445
4545399,101724160,416,1972,JOHNNY EDWARDS,8,109,72,1971,1446
11314317,101722880,288,1972,JOHNNY JETER,8,117,92,1971,1449
4545362,101727570,757,1972,JOSE CARDENAL TR,8,108,29,1971,1462
30870391,101720120,12,1972,JOSE CARDENAL,8,130,62,1971,1462
20451560,101721070,107,1972,JOSE CRUZ,8,220,115,1971,1464
15728437,101727010,701,1972,JOSE PAGAN,8,188,151,1971,1472
18331301,101727020,702,1972,JOSE PAGAN IA,8,139,64,1971,1472
40083820,101723220,322,1972,JOSE PENA,8,77,42,1971,1473
30479360,101725670,567,1972,JUAN MARICHAL,8,191,39,1971,1487
18550386,101725680,568,1972,JUAN MARICHAL IA,8,209,59,1971,1487
20680124,101727450,745,1972,JULIAN JAVIER,8,146,78,1971,1492
11213223,101727840,784,1972,KEN ASPROMONTE,8,101,58,1971,1519
25977913,101723790,379,1972,KEN BERRY,8,98,77,1971,1520
40900610,101720180,18,1972,"JUAN PIZARRO GREEN UNDER ""C"" AND ""S""",8,53,18,1971,1489
23654573,101720181,18,1972,"JUAN PIZARRO YELLOW UNDER ""C"" AND ""S""",8,138,69,1971,1489
17286797,101723050,305,1972,KEN BOSWELL,9,104,14,1971,1521
15997327,101723060,306,1972,KEN BOSWELL IA,8,86,46,1971,1521
18826517,101725170,517,1972,KEN BRETT,8,93,32,1971,1523
16493743,101723940,394,1972,KEN FORSCH,9,84,17,1971,1528
26518196,101724430,443,1972,KEN HENDERSON,8,85,26,1971,1533
15755153,101724440,444,1972,KEN HENDERSON IA,8,87,102,1971,1533
90202336,101726700,670,1972,KEN HOLTZMAN,8,111,45,1971,1534
40141250,101727650,765,1972,KEN MCMULLEN,9,72,12,1971,1539
12016753,101722520,252,1972,KEN REYNOLDS,9,107,20,1971,1544
24199267,101722710,271,1972,KEN RUDOLPH,8,103,82,1971,1545
11416815,101723910,391,1972,KEN SANDERS,9,143,21,1971,1546
25520709,101724250,425,1972,KEN SINGLETON,8,100,60,1971,1548
25520704,101724260,426,1972,KEN SINGLETON IA,9,87,9,1971,1548
23099874,101724830,483,1972,KEN SUAREZ,8,131,114,1971,1549
16573406,101727720,772,1972,KEN TATUM,9,117,21,1971,1551
12485347,101726380,638,1972,KEN WRIGHT,8,98,56,1971,1553
25436531,101721930,193,1972,KURT BEVACQUA,8,120,67,1971,1579
30222380,101721220,122,1972,LARRY BIITTNER,9,91,8,1971,1589
24606482,101725200,520,1972,LARRY BOWA,8,99,38,1971,1590
16344730,101722790,279,1972,LARRY BROWN,9,95,9,1971,1592
18522704,101721550,155,1972,LARRY DIERKER,9,68,7,1971,1597
21751197,101723980,398,1972,LARRY HISLE,8.5,5,39,1971,1603
23331345,101727820,782,1972,LARRY STAHL,8,96,43,1971,1613
25520712,101724800,480,1972,LEE MAY,8,78,81,1971,1622
11365515,101724760,476,1972,LEE RICHARD,9,124,16,1971,1625
31141888,101727370,737,1972,LENNY RANDLE,8,106,26,1971,1637
12501301,101725610,561,1972,LEO CARDENAS,9,97,15,1971,1638
6501854,101725620,562,1972,LEO CARDENAS IA,9,92,10,1971,1638
25132792,101725760,576,1972,LEO DUROCHER,8,108,40,1971,1639
19936948,101722380,238,1972,LERON LEE,9,109,17,1971,1645
90574078,101725130,513,1972,LINDY MCDANIEL,9,93,23,1971,1653
21752598,101721020,102,1972,LLOYD ALLEN,8,106,65,1971,1654
19604567,101727830,783,1972,LES CAIN,9,137,17,1971,1648
14671003,101725920,592,1972,LEW KRAUSSE,8,110,98,1971,1652
14621931,101722000,200,1972,LOU BROCK,8,428,123,1971,1659
25520760,101727460,746,1972,LOWELL PALMER,8,117,89,1971,1667
21639201,101727740,774,1972,LUIS ALVARADO,9,105,12,1971,1670
23811001,101724910,491,1972,LOU PINIELLA,8,110,67,1971,1663
90349179,101725800,580,1972,LOU PINIELLA,9,134,22,1971,1663
20933357,101723130,313,1972,LUIS APARICIO,9,75,10,1971,1671
25398021,101723140,314,1972,LUIS APARICIO IA,8,187,106,1971,1671
24301989,101726060,606,1972,LUIS MELENDEZ,9,102,7,1971,1678
81615948,101724710,471,1972,LUKE WALKER,9,117,9,1971,1686
