card_year,card_num,card_stat_year,card_desc,card_notes,card_player_id
1984,16,1983,Omar Moreno,,1935
1985,738,1984,Omar Moreno,,1935
1987,214,1986,Omar Moreno,,1935
1983,52,1982,Onix Concepcion,,1936
1984,247,1983,Onix Concepcion,,1936
1985,697,1984,Onix Concepcion,,1936
1986,596,1985,Onix Concepcion,,1936
1985,493,1984,Orel Hershiser,,1937
1986,159,1985,Orel Hershiser,,1937
1987,385,1986,Orel Hershiser,,1937
1988,40,1987,Orel Hershiser,,1937
1989,5,1988,Orel Hershiser,Record Breaker,1937
1989,394,1988,Orel Hershiser,All Star,1937
1989,550,1988,Orel Hershiser,,1937
1989,27,1988,Orestes Destrade,,1938
1970,555,1969,Orlando Cepeda,,1939
1971,605,1970,Orlando Cepeda,,1939
1972,195,1971,Orlando Cepeda,,1939
1973,195,1972,Orlando Cepeda,,1939
1974,83,1973,Orlando Cepeda,,1939
1984,314,1983,Orlando Mercado,,1940
1985,58,1984,Orlando Mercado,,1940
1987,514,1986,Orlando Mercado,,1940
1974,393,1973,Orlando Pena,,1941
1975,573,1974,Orlando Pena,,1941
1977,131,1976,Orlando Ramirez,Rookie Card,1942
1982,604,1981,Orlando Sanchez,Rookie Card,1943
1972,516,1971,Oscar Brown,,1944
1973,516,1972,Oscar Brown,,1944
1970,654,1969,Oscar Gamble,,1945
1971,23,1970,Oscar Gamble,,1945
1972,423,1971,Oscar Gamble,,1945
1973,423,1972,Oscar Gamble,,1945
1974,152,1973,Oscar Gamble,,1945
1975,213,1974,Oscar Gamble,,1945
1976,74,1975,Oscar Gamble,,1945
1977,505,1976,Oscar Gamble,,1945
1978,390,1977,Oscar Gamble,,1945
1979,263,1978,Oscar Gamble,,1945
1980,698,1979,Oscar Gamble,,1945
1981,139,1980,Oscar Gamble,,1945
1982,472,1981,Oscar Gamble,,1945
1983,19,1982,Oscar Gamble,,1945
1984,512,1983,Oscar Gamble,,1945
1985,724,1984,Oscar Gamble,,1945
1975,604,1974,Oscar Zamora,Rookie Card,1946
1976,227,1975,Oscar Zamora,,1946
1978,91,1977,Oscar Zamora,,1946
1989,297,1988,Oswaldo Peraza,,1947
1987,486,1986,Otis Nixon,,1948
1989,674,1988,Otis Nixon,,1948
1977,299,1976,Otto Velez,,1949
1978,59,1977,Otto Velez,,1949
1979,462,1978,Otto Velez,,1949
1980,703,1979,Otto Velez,,1949
1981,351,1980,Otto Velez,,1949
1982,155,1981,Otto Velez,,1949
1986,254,1985,Ozzie Guillen,,1950
1987,89,1986,Ozzie Guillen,,1950
1988,585,1987,Ozzie Guillen,,1950
1989,195,1988,Ozzie Guillen,,1950
1976,282,1975,Ozzie Osborn,Rookie Card,1951
1979,116,1978,Ozzie Smith,Rookie Card,1952
1980,393,1979,Ozzie Smith,,1952
1981,207,1980,Ozzie Smith,Record Breaker,1952
1981,254,1980,Ozzie Smith,,1952
1982,95,1981,Ozzie Smith,,1952
1983,540,1982,Ozzie Smith,,1952
1984,130,1983,Ozzie Smith,,1952
1984,389,1983,Ozzie Smith,All-Star,1952
1985,605,1984,Ozzie Smith,,1952
1985,715,1984,Ozzie Smith,All-Star Card,1952
1986,704,1985,Ozzie Smith,All-Star Baseball Card,1952
1986,730,1985,Ozzie Smith,,1952
1987,598,1986,Ozzie Smith,All-Star Card,1952
1987,749,1986,Ozzie Smith,,1952
1988,400,1987,Ozzie Smith,N.L. All-Star,1952
1988,460,1987,Ozzie Smith,,1952
1989,230,1988,Ozzie Smith,,1952
1989,389,1988,Ozzie Smith,All Star,1952
1983,383,1982,Ozzie Virgil,,1953
1984,484,1983,Ozzie Virgil,,1953
1985,611,1984,Ozzie Virgil,,1953
1986,95,1985,Ozzie Virgil,,1953
1987,571,1986,Ozzie Virgil,,1953
1988,755,1987,Ozzie Virgil,,1953
1989,179,1988,Ozzie Virgil,,1953
1977,499,1976,Pablo Torrealba,,1954
1978,78,1977,Pablo Torrealba,,1954
1979,242,1978,Pablo Torrealba,,1954
1982,383,1981,Pascual Perez,,1955
1984,675,1983,Pascual Perez,,1955
1985,106,1984,Pascual Perez,,1955
1986,491,1985,Pascual Perez,,1955
1988,647,1987,Pascual Perez,,1955
1989,73,1988,Pascual Perez,,1955
1989,693,1988,Pat Borders,,1956
1974,141,1973,Pat Bourque,,1957
1975,502,1974,Pat Bourque,,1957
1986,754,1985,Pat Clements,,1958
1987,16,1986,Pat Clements,,1958
1988,484,1987,Pat Clements,,1958
1989,159,1988,Pat Clements,,1958
1970,507,1969,Pat Corrales,,1959
1971,293,1970,Pat Corrales,,1959
1972,705,1971,Pat Corrales,,1959
1972,706,1971,Pat Corrales,In Action,1959
1973,705,1972,Pat Corrales,,1959
1973,706,1972,Pat Corrales,In Action,1959
1974,498,1973,Pat Corrales,,1959
1979,499,1978,Pat Corrales,Texas Rangers Checklist / Manager Card,1959
1980,41,1979,Pat Corrales,Texas Rangers Team Checklist,1959
1983,637,1982,Pat Corrales,Manager Card,1959
1984,141,1983,Pat Corrales,,1959
1985,119,1984,Pat Corrales,Manager Card,1959
1986,699,1985,Pat Corrales,,1959
1987,268,1986,Pat Corrales,Manager Card,1959
1976,538,1975,Pat Darcy,,1960
1970,421,1969,Pat Dobson,,1961
1971,547,1970,Pat Dobson,,1961
1972,140,1971,Pat Dobson,,1961
1973,140,1972,Pat Dobson,,1961
1974,463,1973,Pat Dobson,,1961
1975,44,1974,Pat Dobson,,1961
1976,296,1975,Pat Dobson,,1961
1977,618,1976,Pat Dobson,,1961
1978,575,1977,Pat Dobson,,1961
1987,449,1986,Pat Dodson,Rookie Card,1962
1970,438,1969,Pat Jarvis,,1963
1971,623,1970,Pat Jarvis,,1963
1972,675,1971,Pat Jarvis,,1963
1973,675,1972,Pat Jarvis,,1963
1988,486,1987,Pat Keedy,,1964
1970,57,1969,Pat Kelly,,1965
1971,413,1970,Pat Kelly,,1965
1972,326,1971,Pat Kelly,,1965
1973,326,1972,Pat Kelly,,1965
1974,46,1973,Pat Kelly,,1965
1975,82,1974,Pat Kelly,,1965
1976,212,1975,Pat Kelly,,1965
1977,469,1976,Pat Kelly,,1966
1978,616,1977,Pat Kelly,,1965
1979,188,1978,Pat Kelly,,1965
1980,543,1979,Pat Kelly,,1965
1982,417,1981,Pat Kelly,,1965
1985,402,1984,Pat Pacillo,Team USA Baseball Card,1967
1988,288,1987,Pat Pacillo,,1967
1987,417,1986,Pat Perry,,1968
1988,282,1987,Pat Perry,,1968
1989,186,1988,Pat Perry,,1968
1980,22,1979,Pat Putnam,,1969
1981,498,1980,Pat Putnam,,1969
1982,149,1981,Pat Putnam,,1969
1984,636,1983,Pat Putnam,,1969
1985,535,1984,Pat Putnam,,1969
1978,502,1977,Pat Rockett,Rookie Card,1970
1978,611,1977,Pat Scanlon,Rookie Card,1971
1984,121,1983,Pat Sheridan,,1972
1985,359,1984,Pat Sheridan,,1972
1986,743,1985,Pat Sheridan,,1972
1987,234,1986,Pat Sheridan,,1972
1988,514,1987,Pat Sheridan,,1972
1989,288,1988,Pat Sheridan,,1972
1984,329,1983,Pat Tabler,,1973
1985,158,1984,Pat Tabler,,1973
1986,674,1985,Pat Tabler,,1973
1987,575,1986,Pat Tabler,,1973
1988,230,1987,Pat Tabler,,1973
1989,56,1988,Pat Tabler,,1973
1980,709,1979,Pat Underwood,Rookie Card,1974
1981,373,1980,Pat Underwood,,1974
1982,133,1981,Pat Underwood,,1974
1983,588,1982,Pat Underwood,,1974
1977,86,1976,Pat Zachry,,1975
1978,171,1977,Pat Zachry,,1975
1979,621,1978,Pat Zachry,,1975
1980,428,1979,Pat Zachry,,1975
1981,224,1980,Pat Zachry,,1975
1982,399,1981,Pat Zachry,,1975
1983,522,1982,Pat Zachry,,1975
1984,747,1983,Pat Zachry,,1975
1985,57,1984,Pat Zachry,,1975
1987,132,1986,Paul Assenmacher,Rookie Card,1976
1988,266,1987,Paul Assenmacher,,1976
1989,454,1988,Paul Assenmacher,,1976
1970,285,1969,Paul Blair,,1977
1971,53,1970,Paul Blair,,1977
1972,660,1971,Paul Blair,,1977
1973,660,1972,Paul Blair,,1977
1974,92,1973,Paul Blair,,1977
1975,275,1974,Paul Blair,,1977
1976,473,1975,Paul Blair,,1977
1977,313,1976,Paul Blair,,1977
1978,114,1977,Paul Blair,,1977
1979,582,1978,Paul Blair,,1977
1980,281,1979,Paul Blair,,1977
1983,266,1982,Paul Boris,Rookie Card,1978
1970,84,1969,Paul Casanova,,1979
1971,139,1970,Paul Casanova,,1979
1972,591,1971,Paul Casanova,,1979
1973,591,1972,Paul Casanova,,1979
1974,272,1973,Paul Casanova,,1979
1975,633,1974,Paul Casanova,,1979
1990,654,1989,Paul Coleman,Rookie Card,1980
1978,662,1977,Paul Dade,Rookie Card,1981
1979,13,1978,Paul Dade,,1981
1980,254,1979,Paul Dade,,1981
1981,496,1980,Paul Dade,,1981
1970,277,1969,Paul Doyle,Rookie Card,1982
1972,629,1971,Paul Doyle,,1982
1973,629,1972,Paul Doyle,,1982
1970,414,1969,Paul Edmondson,Rookie Card,1983
1989,583,1988,Paul Gibson,,1984
1977,179,1976,Paul Hartzell,,1985
1978,529,1977,Paul Hartzell,,1985
1979,402,1978,Paul Hartzell,,1985
1980,721,1979,Paul Hartzell,,1985
1983,34,1982,Paul Householder,,1986
1984,214,1983,Paul Householder,,1986
1986,554,1985,Paul Householder,,1986
1988,427,1987,Paul Kilgus,,1987
1989,276,1988,Paul Kilgus,,1987
1970,408,1969,Paul Lindblad,,1988
1971,658,1970,Paul Lindblad,,1988
1972,396,1971,Paul Lindblad,,1988
1973,396,1972,Paul Lindblad,,1988
1974,369,1973,Paul Lindblad,,1988
1975,278,1974,Paul Lindblad,,1988
1976,9,1975,Paul Lindblad,,1988
1977,583,1976,Paul Lindblad,,1988
1978,314,1977,Paul Lindblad,,1988
1979,634,1978,Paul Lindblad,,1988
1981,382,1980,Paul Mirabella,,1989
1982,499,1981,Paul Mirabella,,1989
1983,12,1982,Paul Mirabella,,1989
1985,766,1984,Paul Mirabella,,1989
1989,192,1988,Paul Mirabella,,1989
1976,393,1975,Paul Mitchell,Rookie Card,1990
1977,53,1976,Paul Mitchell,,1990
1978,558,1977,Paul Mitchell,,1990
1979,233,1978,Paul Mitchell,,1990
1980,131,1979,Paul Mitchell,,1990
1981,449,1980,Paul Mitchell,,1990
1979,24,1978,Paul Molitor,,1991
1980,406,1979,Paul Molitor,,1991
1981,300,1980,Paul Molitor,,1991
1982,195,1981,Paul Molitor,,1991
1983,630,1982,Paul Molitor,,1991
1984,60,1983,Paul Molitor,,1991
1985,522,1984,Paul Molitor,,1991
1986,267,1985,Paul Molitor,,1991
1987,741,1986,Paul Molitor,,1991
1988,465,1987,Paul Molitor,,1991
1989,110,1988,Paul Molitor,,1991
1978,126,1977,Paul Moskau,Rookie Card,1992
1979,377,1978,Paul Moskau,,1992
1980,258,1979,Paul Moskau,,1992
1981,546,1980,Paul Moskau,,1992
1982,97,1981,Paul Moskau,,1992
1988,542,1987,Paul Noce,,1993
1988,204,1987,Paul O'Neill,,1994
1989,604,1988,Paul O'Neill,,1994
1970,258,1969,Paul Popovich,,1995
1971,726,1970,Paul Popovich,,1995
1972,512,1971,Paul Popovich,,1995
1973,512,1972,Paul Popovich,,1995
1974,14,1973,Paul Popovich,,1995
1975,359,1974,Paul Popovich,,1995
1971,607,1970,Paul Ratliff,,1996
1977,333,1976,Paul Reuschel,,1997
1978,663,1977,Paul Reuschel,,1997
1979,511,1978,Paul Reuschel,,1997
1986,409,1985,Paul Runge,,1998
1989,38,1988,Paul Runge,,1998
1970,338,1969,Paul Schaal,,1999
1971,487,1970,Paul Schaal,,1999
1972,177,1971,Paul Schaal,,1999
1972,178,1971,Paul Schaal,In Action,1999
1973,177,1972,Paul Schaal,,1999
1973,178,1972,Paul Schaal,In Action,1999
1974,514,1973,Paul Schaal,,1999
1983,492,1982,Paul Serna,,2000
1972,315,1971,Paul Splittorff,,2001
1973,315,1972,Paul Splittorff,,2001
1974,225,1973,Paul Splittorff,,2001
1975,340,1974,Paul Splittorff,,2001
1976,43,1975,Paul Splittorff,,2001
1977,534,1976,Paul Splittorff,,2001
1978,638,1977,Paul Splittorff,,2001
1979,183,1978,Paul Splittorff,,2001
1980,409,1979,Paul Splittorff,,2001
1981,218,1980,Paul Splittorff,,2001
1982,759,1981,Paul Splittorff,,2001
1983,316,1982,Paul Splittorff,,2001
1984,52,1983,Paul Splittorff,,2001
1978,162,1977,Paul Thormodsgard,Rookie Card,2002
1979,249,1978,Paul Thormodsgard,,2002
1986,572,1985,Paul Zuvella,,2003
1987,102,1986,Paul Zuvella,,2003
1970,358,1969,Pedro Borbon,,2004
1971,613,1970,Pedro Borbon,,2004
1974,410,1973,Pedro Borbon,,2004
1975,157,1974,Pedro Borbon,,2004
1976,77,1975,Pedro Borbon,,2004
1977,581,1976,Pedro Borbon,,2004
1978,220,1977,Pedro Borbon,,2004
1979,326,1978,Pedro Borbon,,2004
1980,627,1979,Pedro Borbon,,2004
1974,142,1973,Pedro Garcia,,2005
1975,147,1974,Pedro Garcia,,2005
1976,187,1975,Pedro Garcia,,2005
1977,453,1976,Pedro Garcia,,2005
1981,651,1980,Pedro Guerrero,,2006
1982,247,1981,Pedro Guerrero,,2006
1983,425,1982,Pedro Guerrero,,2006
1984,90,1983,Pedro Guerrero,,2006
1985,575,1984,Pedro Guerrero,,2006
1986,145,1985,Pedro Guerrero,,2006
1986,706,1985,Pedro Guerrero,All-Star Baseball Card,2006
1987,360,1986,Pedro Guerrero,,2006
1988,550,1987,Pedro Guerrero,,2006
1989,780,1988,Pedro Guerrero,,2006
1974,468,1973,Pepe Frias,,2007
1975,496,1974,Pepe Frias,,2007
1976,544,1975,Pepe Frias,,2007
1977,199,1976,Pepe Frias,,2007
1978,654,1977,Pepe Frias,,2007
1979,294,1978,Pepe Frias,,2007
1980,87,1979,Pepe Frias,,2007
1976,164,1975,Pepe Mangual,,2008
1977,552,1976,Pepe Mangual,,2008
1972,64,1971,Pete Broberg,Rookie Card,2009
1973,64,1972,Pete Broberg,Rookie Card,2009
1974,425,1973,Pete Broberg,,2009
1975,542,1974,Pete Broberg,,2009
1976,39,1975,Pete Broberg,,2009
1977,409,1976,Pete Broberg,,2009
1978,722,1977,Pete Broberg,,2009
1979,578,1978,Pete Broberg,,2009
1976,524,1975,Pete Falcone,Rookie Card,2010
1977,205,1976,Pete Falcone,,2010
1978,669,1977,Pete Falcone,,2010
1979,87,1978,Pete Falcone,,2010
1980,401,1979,Pete Falcone,,2010
1981,117,1980,Pete Falcone,,2010
1982,326,1981,Pete Falcone,,2010
1983,764,1982,Pete Falcone,,2010
1984,521,1983,Pete Falcone,,2010
1985,618,1984,Pete Falcone,,2010
1984,568,1983,Pete Filson,,2011
1985,97,1984,Pete Filson,,2011
1986,122,1985,Pete Filson,,2011
1972,501,1971,Pete Hamm,,2012
1973,501,1972,Pete Hamm,,2012
1987,550,1986,Pete Incaviglia,Rookie Card,2013
1988,280,1987,Pete Incaviglia,,2013
1989,706,1988,Pete Incaviglia,,2013
1975,494,1974,Pete LaCock,Rookie Card,2014
1976,101,1975,Pete LaCock,,2014
1977,561,1976,Pete LaCock,,2014
1978,157,1977,Pete LaCock,,2014
1979,248,1978,Pete LaCock,,2014
1980,389,1979,Pete LaCock,,2014
1981,9,1980,Pete LaCock,,2014
1984,243,1983,Pete Ladd,,2015
1985,471,1984,Pete Ladd,,2015
1986,163,1985,Pete Ladd,,2015
1987,572,1986,Pete Ladd,,2015
1976,287,1975,Pete Mackanin,,2016
1977,156,1976,Pete Mackanin,,2016
1978,399,1977,Pete Mackanin,,2016
1981,509,1980,Pete Mackanin,,2016
1982,438,1981,Pete Mackanin,,2016
1984,534,1983,Pete O'Brien,,2017
1985,196,1984,Pete O'Brien,,2017
1986,328,1985,Pete O'Brien,,2017
1987,17,1986,Pete O'Brien,,2017
1988,721,1987,Pete O'Brien,,2017
1989,629,1988,Pete O'Brien,,2017
1977,249,1976,Pete Redfern,,2018
1978,81,1977,Pete Redfern,,2018
1979,113,1978,Pete Redfern,,2018
1980,403,1979,Pete Redfern,,2018
1981,714,1980,Pete Redfern,,2018
1982,309,1981,Pete Redfern,,2018
1983,559,1982,Pete Redfern,,2018
1970,601,1969,Pete Richert,,2019
1971,273,1970,Pete Richert,,2019
1972,649,1971,Pete Richert,,2019
1973,649,1972,Pete Richert,,2019
1974,348,1973,Pete Richert,,2019
1970,458,1969,Pete Rose,All-Star Card,2020
1970,580,1969,Pete Rose,,2020
1971,100,1970,Pete Rose,,2020
1972,559,1971,Pete Rose,,2020
1972,560,1971,Pete Rose,In Action,2020
1973,559,1972,Pete Rose,,2020
1973,560,1972,Pete Rose,In Action,2020
1974,300,1973,Pete Rose,,2020
1975,320,1974,Pete Rose,,2020
1976,240,1975,Pete Rose,,2020
1977,450,1976,Pete Rose,,2020
1978,5,1977,Pete Rose,'77 Record Breaker Card,2020
1978,20,1977,Pete Rose,,2020
1979,204,1978,Pete Rose,Record Breaker,2020
1979,650,1978,Pete Rose,,2020
1980,4,1979,Pete Rose,1979 Highlights Card,2020
1980,540,1979,Pete Rose,,2020
1981,180,1980,Pete Rose,,2020
1981,205,1980,Pete Rose,Record Breaker,2020
1982,4,1981,Pete Rose,1981 Highlights,2020
1982,337,1981,Pete Rose,National League All-Star,2020
1982,780,1981,Pete Rose,,2020
1982,781,1981,Pete Rose,In Action,2020
1983,100,1982,Pete Rose,,2020
1983,101,1982,Pete Rose,Super Veteran,2020
1983,397,1982,Pete Rose,All-Star Card,2020
1984,300,1983,Pete Rose,,2020
1985,6,1984,Pete Rose,Record Breaker Card,2020
1985,547,1984,Pete Rose,Manager Card,2020
1985,600,1984,Pete Rose,,2020
1986,1,1985,Pete Rose,,2020
1986,2,1985,Pete Rose,Pete Rose Special 1963 - 1966,2020
1986,3,1985,Pete Rose,Pete Rose Special 1967 - 1970,2020
1986,4,1985,Pete Rose,Pete Rose Special 1971 - 1974,2020
1986,5,1985,Pete Rose,Pete Rose Special 1975 - 1978,2020
1986,6,1985,Pete Rose,Pete Rose Special 1979 - 1982,2020
1986,7,1985,Pete Rose,Pete Rose Special 1983 - 1985,2020
1986,206,1985,Pete Rose,Record Breaker Card,2020
1986,741,1985,Pete Rose,Manager Card | Team Card,2020
1987,200,1986,Pete Rose,Player / Manager Card,2020
1987,393,1986,Pete Rose,Manager Card,2020
1988,475,1987,Pete Rose,Manager,2020
1989,505,1988,Pete Rose,,2020
1989,537,1988,Pete Smith,,2021
1989,497,1988,Pete Stanicek,,2022
1976,413,1975,Pete Varney,Rookie Card,2023
1977,517,1976,Pete Vuckovich,Rookie Card,2024
1978,241,1977,Pete Vuckovich,,2024
1979,407,1978,Pete Vuckovich,,2024
1980,57,1979,Pete Vuckovich,,2024
1981,193,1980,Pete Vuckovich,,2024
1982,643,1981,Pete Vuckovich,,2024
1983,375,1982,Pete Vuckovich,,2024
1983,394,1982,Pete Vuckovich,All-Star Card,2024
1984,505,1983,Pete Vuckovich,,2024
1985,254,1984,Pete Vuckovich,,2024
1986,737,1985,Pete Vuckovich,,2024
1970,659,1969,Pete Ward,,2025
1971,667,1970,Pete Ward,,2025
1985,449,1984,Phil Bradley,,2026
1986,305,1985,Phil Bradley,,2026
1987,525,1986,Phil Bradley,,2026
1988,55,1987,Phil Bradley,,2026
1989,608,1988,Phil Bradley,,2026
1970,143,1969,Phil Gagliano,,2027
1971,302,1970,Phil Gagliano,,2027
1972,472,1971,Phil Gagliano,,2027
1973,472,1972,Phil Gagliano,,2027
1974,622,1973,Phil Gagliano,,2027
1976,57,1975,Phil Garner,,2028
1977,261,1976,Phil Garner,,2028
1978,53,1977,Phil Garner,,2028
1979,383,1978,Phil Garner,,2028
1980,118,1979,Phil Garner,,2028
1981,573,1980,Phil Garner,,2028
1982,683,1981,Phil Garner,,2028
1983,478,1982,Phil Garner,,2028
1984,752,1983,Phil Garner,,2028
1985,206,1984,Phil Garner,,2028
1986,83,1985,Phil Garner,,2028
1987,304,1986,Phil Garner,,2028
1988,174,1987,Phil Garner,,2028
1971,211,1970,Phil Hennigan,Rookie Card,2029
1972,748,1971,Phil Hennigan,,2029
1973,748,1972,Phil Hennigan,,2029
1980,142,1979,Phil Huffman,Rookie Card,2030
1981,506,1980,Phil Huffman,,2030
1988,283,1987,Phil Lombardi,,2031
1978,559,1977,Phil Mankowski,,2032
1979,93,1978,Phil Mankowski,,2032
1980,216,1979,Phil Mankowski,,2032
1970,160,1969,Phil Niekro,,2033
1971,30,1970,Phil Niekro,,2033
1972,620,1971,Phil Niekro,,2033
1973,620,1972,Phil Niekro,,2033
1974,29,1973,Phil Niekro,,2033
1975,130,1974,Phil Niekro,,2033
1976,435,1975,Phil Niekro,,2033
1977,615,1976,Phil Niekro,,2033
1978,10,1977,Phil Niekro,,2033
1979,595,1978,Phil Niekro,,2033
1980,245,1979,Phil Niekro,,2033
1981,387,1980,Phil Niekro,,2033
1982,185,1981,Phil Niekro,,2033
1983,410,1982,Phil Niekro,,2033
1983,411,1982,Phil Niekro,Super Veteran,2033
1984,650,1983,Phil Niekro,,2033
1985,40,1984,Phil Niekro,,2033
1986,204,1985,Phil Niekro,Record Breaker Card,2033
1986,790,1985,Phil Niekro,,2033
1987,694,1986,Phil Niekro,,2033
1970,334,1969,Phil Regan,,2034
1971,634,1970,Phil Regan,,2034
1972,485,1971,Phil Regan,,2034
1973,485,1972,Phil Regan,,2034
1970,359,1969,Phil Roof,,2035
1971,22,1970,Phil Roof,,2035
1972,201,1971,Phil Roof,,2035
1973,201,1972,Phil Roof,,2035
1974,388,1973,Phil Roof,,2035
1975,576,1974,Phil Roof,,2035
1976,424,1975,Phil Roof,,2035
1977,392,1976,Phil Roof,,2035
1976,343,1975,Pie Traynor,All-Time Greats Card,
1983,432,1982,Porfi Altamirano,Rookie Card,2036
1984,101,1983,Porfi Altamirano,,2036
1970,513,1969,Preston Gomez,,2037
1971,737,1970,Preston Gomez,Manager,2037
1972,637,1971,Preston Gomez,Manager Card,2037
1973,637,1972,Preston Gomez,Manager Card,2037
1975,487,1974,Preston Gomez,Houston Astros Team Photo,2037
1980,381,1979,Preston Gomez,Chicago Cubs Team Checklist,2037
1979,296,1978,Preston Hanna,Rookie Card,2038
1980,489,1979,Preston Hanna,,2038
1981,594,1980,Preston Hanna,,2038
1983,127,1982,Preston Hanna,,2038
1985,369,1984,R.J. Reynolds,,2039
1986,417,1985,R.J. Reynolds,,2039
1987,109,1986,R.J. Reynolds,,2039
1988,27,1987,R.J. Reynolds,,2039
1989,658,1988,R.J. Reynolds,,2039
1987,541,1986,Rafael Belliard,Rookie Card,2040
1988,221,1987,Rafael Belliard,,2040
1989,723,1988,Rafael Belliard,,2040
1979,14,1978,Rafael Landestoy,Rookie Card,2041
1980,268,1979,Rafael Landestoy,,2041
1981,597,1980,Rafael Landestoy,,2041
1982,361,1981,Rafael Landestoy,,2041
1983,684,1982,Rafael Landestoy,,2041
1984,477,1983,Rafael Landestoy,,2041
1987,634,1986,Rafael Palmeiro,Rookie Card,2042
1988,186,1987,Rafael Palmeiro,,2042
1989,310,1988,Rafael Palmeiro,,2042
1982,536,1981,Rafael Ramirez,,2043
1983,439,1982,Rafael Ramirez,,2043
1984,234,1983,Rafael Ramirez,,2043
1985,647,1984,Rafael Ramirez,,2043
1986,107,1985,Rafael Ramirez,,2043
1987,76,1986,Rafael Ramirez,,2043
1988,379,1987,Rafael Ramirez,,2043
1989,749,1988,Rafael Ramirez,,2043
1971,408,1970,Rafael Robles,,2044
1985,67,1984,Rafael Santana,,2045
1986,587,1985,Rafael Santana,,2045
1987,378,1986,Rafael Santana,,2045
1988,233,1987,Rafael Santana,,2045
1989,792,1988,Rafael Santana,,2045
1972,260,1971,Ralph Garr,,2046
1973,260,1972,Ralph Garr,,2046
1974,570,1973,Ralph Garr,,2046
1975,550,1974,Ralph Garr,,2046
1976,410,1975,Ralph Garr,,2046
1977,133,1976,Ralph Garr,,2046
1978,628,1977,Ralph Garr,,2046
1979,309,1978,Ralph Garr,,2046
1980,272,1979,Ralph Garr,,2046
1970,273,1969,Ralph Houk,,2047
1971,146,1970,Ralph Houk,Manager,2047
1972,533,1971,Ralph Houk,Manager Card,2047
1973,533,1972,Ralph Houk,Manager Card,2047
1974,578,1973,Ralph Houk,Detroit Tigers Manager,2047
1975,18,1974,Ralph Houk,Detroit Tigers Team Photo,2047
1976,361,1975,Ralph Houk,Detroit Tigers Checklist Card,2047
1977,621,1976,Ralph Houk,Detroit Tigers Team Checklist,2047
1978,684,1977,Ralph Houk,Manager,2047
1981,662,1980,Ralph Houk,Red Sox Team checklist,2047
1983,786,1982,Ralph Houk,Manager Card,2047
1984,381,1983,Ralph Houk,,2047
1985,11,1984,Ralph Houk,Manager Card,2047
1977,437,1976,Ralph Kiner,Turn Back the Clock Card,
1981,644,1980,Ramon Aviles,,2048
1982,152,1981,Ramon Aviles,,2048
1974,222,1973,Ramon Hernandez,,2049
1975,224,1974,Ramon Hernandez,,2049
1976,647,1975,Ramon Hernandez,,2049
1977,468,1976,Ramon Hernandez,,2049
1989,225,1988,Ramon Martinez,,2050
1986,208,1985,Ramon Romero,,2051
1978,579,1977,Rance Mulliniks,Rookie Card,2052
1981,433,1980,Rance Mulliniks,,2052
1982,104,1981,Rance Mulliniks,,2052
1983,277,1982,Rance Mulliniks,,2052
1984,762,1983,Rance Mulliniks,,2052
1985,336,1984,Rance Mulliniks,,2052
1986,74,1985,Rance Mulliniks,,2052
1987,537,1986,Rance Mulliniks,,2052
1988,167,1987,Rance Mulliniks,,2052
1989,618,1988,Rance Mulliniks,,2052
1982,307,1981,Randy Bass,,2053
1989,733,1988,Randy Bockus,,2054
1984,429,1983,Randy Bush,,2055
1985,692,1984,Randy Bush,,2055
1986,214,1985,Randy Bush,,2055
1987,364,1986,Randy Bush,,2055
1988,73,1987,Randy Bush,,2055
1989,577,1988,Randy Bush,,2055
1978,719,1977,Randy Elliott,Rookie Card,2056
1970,265,1969,Randy Hundley,,2057
1971,592,1970,Randy Hundley,,2057
1972,258,1971,Randy Hundley,,2057
1973,258,1972,Randy Hundley,,2057
1974,319,1973,Randy Hundley,,2057
1976,351,1975,Randy Hundley,,2057
1977,502,1976,Randy Hundley,,2057
1986,218,1985,Randy Hunt,,2058
1983,354,1982,Randy Johnson,,2059
1983,596,1982,Randy Johnson,Rookie Card,2060
1984,289,1983,Randy Johnson,,2059
1985,458,1984,Randy Johnson,,2061
1974,173,1973,Randy Jones,Rookie Card,2062
1975,248,1974,Randy Jones,,2062
1976,310,1975,Randy Jones,,2062
1977,550,1976,Randy Jones,,2062
1978,56,1977,Randy Jones,,2062
1979,194,1978,Randy Jones,,2062
1980,305,1979,Randy Jones,,2062
1981,458,1980,Randy Jones,,2062
1982,626,1981,Randy Jones,,2062
1983,29,1982,Randy Jones,,2062
1989,522,1988,Randy Kramer,,2063
1978,271,1977,Randy Lerch,,2064
1979,52,1978,Randy Lerch,,2064
1980,344,1979,Randy Lerch,,2064
1981,584,1980,Randy Lerch,,2064
1982,466,1981,Randy Lerch,,2064
1983,686,1982,Randy Lerch,,2064
1985,103,1984,Randy Lerch,,2064
1982,188,1981,Randy Martz,,2065
1983,22,1982,Randy Martz,,2065
